id,time,vol
IND119A,1514658596005,1567.0
IND119A,1514662197272,1555.0
IND119A,1514665800182,1555.0
IND119A,1514669398782,1557.0
IND119A,1514673001369,1593.0
IND119A,1514676600838,1584.0
IND119A,1514680204222,1555.0
IND119A,1514683801721,1591.0
IND119A,1514687402130,1593.0
IND119A,1514690996002,1555.0
IND119A,1514694595480,0.0
IND119A,1514698196879,0.0
IND119A,1514701802719,0.0
IND119A,1514705399283,0.0
IND119A,1514708996508,0.0
IND119A,1514712598315,0.0
IND119A,1514716201797,0.0
IND119A,1514719798315,0.0
IND119A,1514723397148,0.0
IND119A,1514726997588,0.0
IND119A,1514730601796,0.0
IND119A,1514734202325,1593.0
IND119A,1514737798980,1555.0
IND119A,1514741403836,1555.0
IND119A,1514745002869,1555.0
IND119A,1514748604696,1555.0
IND119A,1514752199978,1575.0
IND119A,1514755801516,1593.0
IND119A,1514759400235,1558.0
IND119A,1514762995458,1555.0
IND119A,1514766598013,1555.0
IND119A,1514770196746,1573.0
IND119A,1514773795522,1559.0
IND119A,1514777396317,1593.0
IND119A,1514781003417,0.0
IND119A,1514784602403,0.0
IND119A,1514788196835,0.0
IND119A,1514791796717,0.0
IND119A,1514795404290,0.0
IND119A,1514799001168,0.0
IND119A,1514802602941,0.0
IND119A,1514806195952,0.0
IND119A,1514809801700,0.0
IND119A,1514813399684,0.0
IND119A,1514816997149,0.0
IND119A,1514820600108,1593.0
IND119A,1514824197225,1555.0
IND119A,1514827804428,1555.0
IND119A,1514831402486,1555.0
IND119A,1514835001619,1593.0
IND119A,1514838604482,1593.0
IND119A,1514842196477,1555.0
IND119A,1514845803561,1593.0
IND119A,1514849403362,1555.0
IND119A,1514852998235,1593.0
IND119A,1514856595737,1593.0
IND119A,1514860204190,1555.0
IND119A,1514863798269,1555.0
IND119A,1514867399195,0.0
IND119A,1514871002762,0.0
IND119A,1514874600360,0.0
IND119A,1514878197892,0.0
IND119A,1514881796418,0.0
IND119A,1514885395925,0.0
IND119A,1514888998788,0.0
IND119A,1514892596401,0.0
IND119A,1514896204777,0.0
IND119A,1514899796040,0.0
IND119A,1514903399210,0.0
IND119A,1514907002407,1593.0
IND119A,1514910604021,1555.0
IND119A,1514914202220,1559.0
IND119A,1514917804715,1584.0
IND119A,1514921399908,1562.0
IND119A,1514925005203,1555.0
IND119A,1514928598739,1577.0
IND119A,1514932204176,1555.0
IND119A,1514935802959,1555.0
IND119A,1514939395917,1573.0
IND119A,1514943001002,1593.0
IND119A,1514946604817,1555.0
IND119A,1514950201163,1593.0
IND119A,1514953805267,0.0
IND119A,1514957399735,0.0
IND119A,1514961001643,0.0
IND119A,1514964597873,0.0
IND119A,1514968198066,0.0
IND119A,1514971804107,0.0
IND119A,1514975399896,0.0
IND119A,1514978995945,0.0
IND119A,1514982597904,0.0
IND119A,1514986197569,0.0
IND119A,1514989797866,0.0
IND119A,1514993403089,1555.0
IND119A,1514997005342,1555.0
IND119A,1515000605309,1574.0
IND119A,1515004195680,1555.0
IND119A,1515007796740,1556.0
IND119A,1515011404628,1593.0
IND119A,1515014997246,1555.0
IND119A,1515018603215,1577.0
IND119A,1515022200212,1555.0
IND119A,1515025803640,1555.0
IND119A,1515029398028,1555.0
IND119A,1515032997561,1555.0
IND119A,1515036603663,1593.0
IND119A,1515040202086,0.0
IND119A,1515043798266,0.0
IND119A,1515047404826,0.0
IND119A,1515051001534,0.0
IND119A,1515054601433,0.0
IND119A,1515058200020,0.0
IND119A,1515061795749,0.0
IND119A,1515065404064,0.0
IND119A,1515068996928,0.0
IND119A,1515072603009,0.0
IND119A,1515076196923,0.0
IND119A,1515079798291,1593.0
IND119A,1515083398201,1593.0
IND119A,1515086998738,1555.0
IND119A,1515090601955,1593.0
IND119A,1515094202011,1593.0
IND119A,1515097797849,1593.0
IND119A,1515101399409,1555.0
IND119A,1515104996690,1593.0
IND119A,1515108601769,1555.0
IND119A,1515112198609,1555.0
IND119A,1515115799522,1555.0
IND119A,1515119403733,1555.0
IND119A,1515155403821,0.0
IND119A,1515158998682,0.0
IND119A,1515162603529,0.0
IND119A,1515166199942,1593.0
IND119A,1515169796924,1593.0
IND119A,1515173396171,1555.0
IND119A,1515176995635,1575.0
IND119A,1515180602101,1555.0
IND119A,1515184204745,1555.0
IND119A,1515187804636,1593.0
IND119A,1515191397832,1555.0
IND119A,1515194997272,1593.0
IND119A,1515198596207,1564.0
IND119A,1515202202909,1555.0
IND119A,1515205804625,1555.0
IND119A,1515209404964,1555.0
IND119A,1515213004134,0.0
IND119A,1515216603129,0.0
IND119A,1515220196400,0.0
IND119A,1515223800363,0.0
IND119A,1515227399101,0.0
IND119A,1515230999587,0.0
IND119A,1515234600948,0.0
IND119A,1515238202244,0.0
IND119A,1515241801949,0.0
IND119A,1515245397404,0.0
IND119A,1515249004754,0.0
IND119A,1515252600533,1555.0
IND119A,1515256200204,1593.0
IND119A,1515259796986,1580.0
IND119A,1515263400844,1593.0
IND119A,1515267001961,1593.0
IND119A,1515270597335,1593.0
IND119A,1515274202898,1568.0
IND119A,1515277797629,1555.0
IND119A,1515281403018,1555.0
IND119A,1515285002391,1555.0
IND119A,1515288597471,1593.0
IND119A,1515292202955,1593.0
IND119A,1515295796392,1555.0
IND119A,1515299404157,0.0
IND119A,1515303002472,0.0
IND119A,1515306603027,0.0
IND119A,1515392999560,0.0
IND119A,1515396595768,0.0
IND119A,1515400201786,0.0
IND119A,1515403795983,0.0
IND119A,1515407398076,0.0
IND119A,1515411002057,0.0
IND119A,1515414597629,0.0
IND119A,1515418203396,0.0
IND119A,1515421800380,0.0
IND119A,1515425398184,1555.0
IND119A,1515428999675,1593.0
IND119A,1515432598001,1555.0
IND119A,1515436203616,1555.0
IND119A,1515490205323,0.0
IND119A,1515493803237,0.0
IND119A,1515497396846,0.0
IND119A,1515501001303,0.0
IND119A,1515504601452,0.0
IND119A,1515508201815,0.0
IND119A,1515511798209,1579.0
IND119A,1515515404676,1555.0
IND119A,1515519002972,1555.0
IND119A,1515522596167,1593.0
IND119A,1515526203786,1555.0
IND119A,1515529803368,1555.0
IND119A,1515533401968,1555.0
IND119A,1515536996066,1568.0
IND119A,1515540603493,1555.0
IND119A,1515544200160,1593.0
IND119A,1515547795706,1593.0
IND119A,1515630599638,1593.0
IND119A,1515634196037,1574.0
IND119A,1515637800075,1572.0
IND119A,1515641404072,1593.0
IND119A,1515645000367,0.0
IND119A,1515648598110,0.0
IND119A,1515652197142,0.0
IND119A,1515655802100,0.0
IND119A,1515659400901,0.0
IND119A,1515663005144,0.0
IND119A,1515666604518,0.0
IND119A,1515670203387,0.0
IND119A,1515673800268,0.0
IND119A,1515677397775,0.0
IND119A,1515680999520,0.0
IND119A,1515684605101,1593.0
IND119A,1515688200342,1593.0
IND119A,1515691796359,1555.0
IND119A,1515695401455,1555.0
IND119A,1515699001397,1555.0
IND119A,1515702599931,1555.0
IND119A,1515706196447,1555.0
IND119A,1515709801131,1593.0
IND119A,1515713398582,1593.0
IND119A,1515716997585,1555.0
IND119A,1515720600991,1555.0
IND119A,1515724204853,1589.0
IND119A,1515727804925,1593.0
IND119A,1515731395605,0.0
IND119A,1515734996329,0.0
IND119A,1515738599816,0.0
IND119A,1515742199506,0.0
IND119A,1515745802335,0.0
IND119A,1515749396092,0.0
IND119A,1515752997769,0.0
IND119A,1515756605206,0.0
IND119A,1515760203410,0.0
IND119A,1515763798524,0.0
IND119A,1515767397047,0.0
IND119A,1515770995845,1566.0
IND119A,1515774599193,1593.0
IND119A,1515778199338,1593.0
IND119A,1515781802732,1555.0
IND119A,1515785395637,1584.0
IND119A,1515788997323,1593.0
IND119A,1515792604914,1555.0
IND119A,1515796197466,1555.0
IND119A,1515799804853,1575.0
IND119A,1515803395495,1593.0
IND119A,1515807005127,1562.0
IND119A,1515810596558,1585.0
IND119A,1515814204622,1561.0
IND119A,1515817796440,0.0
IND119A,1515821403673,0.0
IND119A,1515824996847,0.0
IND119A,1515828596933,0.0
IND119A,1515832198305,0.0
IND119A,1515835801999,0.0
IND119A,1515839397567,0.0
IND119A,1515842999446,0.0
IND119A,1515846600465,0.0
IND119A,1515850203453,0.0
IND119A,1515853797913,0.0
IND119A,1515857402090,1574.0
IND119A,1515861004384,1555.0
IND119A,1515864596190,1593.0
IND119A,1515868200689,1593.0
IND119A,1515875395472,1555.0
IND119A,1515878998906,1555.0
IND119A,1515882599062,1555.0
IND119A,1515886196025,1568.0
IND119A,1515889796365,1574.0
IND119A,1515893399729,1555.0
IND119A,1515896999555,1555.0
IND119A,1515900600950,1555.0
IND119A,1515904200445,0.0
IND119A,1515907800654,0.0
IND119A,1515911403625,0.0
IND119A,1515914997383,0.0
IND119A,1515918598336,0.0
IND119A,1515922202276,0.0
IND119A,1515925796422,0.0
IND119A,1515929399542,0.0
