id,time,vol,ph,solids,hardness,oil,bod
IND53B,1514658596419,1454.0,6.0,96.0,57.0,2.0,7.0
IND53B,1514662196295,1398.0,6.2,93.7,61.7,2.0,8.0
IND53B,1514665801710,1389.0,5.9,97.2,64.5,4.8,7.2
IND53B,1514669398132,1443.0,6.1,96.8,64.2,1.9,8.0
IND53B,1514690997075,1586.0,5.8,106.4,62.8,2.6,1.0
IND53B,1514694601795,1539.0,6.1,103.8,58.4,1.0,1.2
IND53B,1514698196603,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514701800410,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514705400773,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514708999468,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514712603534,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514762999151,1417.0,6.6,122.3,51.8,5.6,1.0
IND53B,1514766599231,1443.0,6.9,121.0,51.0,1.6,4.7
IND53B,1514770201957,1500.0,7.0,121.2,52.1,4.7,6.5
IND53B,1514773798835,1428.0,7.2,119.5,56.4,1.4,2.1
IND53B,1514777402238,1482.0,7.6,119.5,54.6,0.2,1.0
IND53B,1514781002691,1551.0,7.2,118.7,58.7,1.3,1.3
IND53B,1514784596383,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514788203246,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514791804521,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514795399377,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514798998099,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514802605423,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514842202605,1190.0,8.5,113.9,61.3,9.0,7.6
IND53B,1514845798965,1170.0,8.3,115.5,59.3,6.6,8.0
IND53B,1514849401956,1131.0,8.4,117.6,54.9,6.2,6.8
IND53B,1514853003657,1082.0,8.7,121.6,58.8,5.0,3.3
IND53B,1514856598037,1063.0,9.2,117.2,54.8,7.5,2.7
IND53B,1514860201432,1131.0,9.6,114.6,54.3,9.0,1.0
IND53B,1514863798838,1213.0,9.5,111.1,53.4,9.0,1.0
IND53B,1514867402430,1226.0,9.3,113.5,55.3,9.0,1.4
IND53B,1514871000983,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514874603697,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514878197482,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514928602998,1227.0,7.2,120.2,51.3,3.1,8.0
IND53B,1514932204533,1212.0,7.1,122.1,52.1,2.7,4.1
IND53B,1514935802324,1278.0,6.7,122.8,53.7,1.5,2.8
IND53B,1514939396556,1340.0,6.3,124.0,51.0,0.0,1.0
IND53B,1514943004170,1425.0,5.9,125.0,51.0,4.1,1.0
IND53B,1514946604109,1325.0,6.0,126.4,55.8,7.6,3.4
IND53B,1514950201648,1294.0,6.1,123.5,59.9,3.5,5.9
IND53B,1514953796804,1248.0,5.9,120.5,55.0,0.0,2.3
IND53B,1514957405407,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514961003162,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1514964597596,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515004198426,1084.0,6.0,137.6,51.0,9.0,6.5
IND53B,1515007796277,1037.0,5.8,139.3,51.0,9.0,1.7
IND53B,1515011396722,950.0,5.8,135.0,51.0,4.7,2.7
IND53B,1515014995691,971.0,5.8,131.1,51.0,2.7,7.2
IND53B,1515018595441,1037.0,5.8,134.2,55.2,0.0,4.9
IND53B,1515022199136,1137.0,5.8,134.8,56.2,1.0,1.6
IND53B,1515025800519,1080.0,5.8,139.1,59.7,3.5,1.0
IND53B,1515029400782,1070.0,5.9,141.7,62.8,8.3,4.3
IND53B,1515032999371,980.0,6.0,144.8,64.5,9.0,5.7
IND53B,1515058196573,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515061797452,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515065397279,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515069004728,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515072600404,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515076204826,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515079804864,1027.0,5.8,129.3,58.1,5.9,8.0
IND53B,1515083402667,955.0,5.8,124.7,53.5,7.0,8.0
IND53B,1515086998303,912.0,6.2,125.3,54.6,4.4,8.0
IND53B,1515090596683,811.0,5.8,127.4,54.7,2.1,4.3
IND53B,1515094201595,910.0,6.2,129.7,51.4,3.8,1.0
IND53B,1515097796793,978.0,5.8,130.2,53.0,3.4,1.2
IND53B,1515101405273,967.0,5.8,129.3,54.0,7.0,1.0
IND53B,1515104996606,1016.0,5.8,132.8,57.7,6.0,5.0
IND53B,1515108597598,959.0,5.8,137.0,62.6,5.1,7.3
IND53B,1515112199562,1048.0,5.8,133.8,62.2,0.2,6.1
IND53B,1515115802126,1101.0,5.8,129.7,66.1,0.7,8.0
IND53B,1515119405111,1128.0,5.9,128.2,68.0,0.0,3.8
IND53B,1515122997076,1141.0,6.0,125.2,67.7,2.8,2.2
IND53B,1515126597403,1238.0,6.5,125.4,72.1,0.1,6.5
IND53B,1515130197901,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515133797355,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515137403118,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515140995465,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515144599253,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515148203327,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515151796909,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515155399333,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515191405238,952.0,5.9,109.0,74.8,6.5,3.8
IND53B,1515194998736,863.0,6.0,109.8,75.4,3.8,1.0
IND53B,1515198599252,914.0,6.0,109.5,73.6,8.4,4.9
IND53B,1515202205157,1012.0,5.8,108.6,73.4,6.9,2.2
IND53B,1515205797451,1096.0,5.8,113.1,70.6,3.1,1.0
IND53B,1515209403414,1126.0,5.8,112.8,72.2,5.2,1.3
IND53B,1515212999916,1068.0,6.1,110.3,67.9,2.1,1.0
IND53B,1515216597817,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515220196306,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515223801590,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515227400445,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515231001714,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515234603212,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515238205404,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515241800069,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515245403184,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515310200444,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515313797874,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515317403441,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515321003658,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515324599841,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515328203432,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515331797331,0.0,0.0,0.0,0.0,0.0,0.0
IND53B,1515335404216,0.0,0.0,0.0,0.0,0.0,0.0
