id,time,vol,ph,solids,hardness,oil,bod
IND78B,1514658600616,939.0,7.0,23.0,45.0,5.0,5.0
IND78B,1514662202834,988.0,7.2,19.0,41.1,5.0,5.0
IND78B,1514665797210,1049.0,6.9,22.8,44.6,6.8,7.7
IND78B,1514669397507,1075.0,6.5,23.4,43.5,5.0,11.5
IND78B,1514673000140,1000.0,6.1,23.5,40.8,8.0,9.4
IND78B,1514676603955,1012.0,6.4,27.0,40.0,10.3,13.7
IND78B,1514680199381,1112.0,6.7,29.7,44.7,12.0,16.4
IND78B,1514683798102,1042.0,6.3,32.3,42.1,11.0,12.9
IND78B,1514687405379,1061.0,6.8,34.2,41.8,10.7,12.8
IND78B,1514690997274,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514694596757,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514698197558,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514701797244,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514705405375,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514708999938,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514712597396,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514716198948,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514755802843,759.0,6.0,50.7,48.1,6.9,12.2
IND78B,1514759401055,796.0,6.3,48.8,49.1,11.3,17.1
IND78B,1514763002475,734.0,6.0,44.1,47.6,12.0,12.9
IND78B,1514766602892,832.0,6.2,42.1,50.9,8.6,13.2
IND78B,1514770204674,856.0,6.5,40.2,50.4,8.0,11.4
IND78B,1514773799161,945.0,6.1,40.8,51.8,5.2,14.1
IND78B,1514777403838,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514781003618,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514784600394,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514788200664,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514791796776,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514795399566,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514799003743,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514802597875,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514806197551,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514809795529,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514813400752,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514816996947,0.0,0.0,0.0,0.0,0.0,0.0
IND78B,1514820603305,816.0,7.1,38.6,44.9,12.0,22.0
IND78B,1514824197884,827.0,7.2,36.7,43.8,8.9,21.4
IND78B,1514827797821,806.0,7.3,41.7,42.9,8.4,20.5
IND78B,1514831400964,725.0,7.3,39.0,40.1,12.0,19.3
IND78B,1514834996385,684.0,7.4,41.1,41.9,12.0,19.3
IND78B,1514838600149,780.0,7.5,44.7,40.0,10.8,15.2
IND78B,1514842202730,805.0,7.8,45.8,40.0,11.8,13.4
IND78B,1514845799667,779.0,7.5,50.1,43.2,12.0,17.8
IND78B,1514849401491,686.0,7.1,52.2,40.0,12.0,13.8
IND78B,1514853003345,629.0,7.1,49.5,40.0,11.5,9.3
