id,time,vol,ph,solids,hardness,oil,bod
IND97B,1514658600477,1705.0,5.0,83.0,58.0,2.0,10.0
IND97B,1514662204246,1627.0,5.8,86.3,56.0,0.0,8.9
IND97B,1514665799158,1537.0,6.2,84.5,58.6,0.3,12.0
IND97B,1514669398593,1484.0,6.0,88.3,59.4,0.0,8.8
IND97B,1514672998470,1504.0,6.5,85.6,63.0,1.6,8.6
IND97B,1514676597085,1553.0,6.3,87.6,61.7,0.3,11.2
IND97B,1514680203475,1541.0,6.3,86.7,63.6,4.7,11.1
IND97B,1514683801095,1554.0,6.2,81.7,67.4,4.0,12.0
IND97B,1514687398549,1470.0,6.5,78.7,71.2,7.0,12.0
IND97B,1514691004665,1539.0,6.8,77.2,73.7,7.0,7.1
IND97B,1514694602019,1482.0,7.3,72.9,74.2,7.0,6.2
IND97B,1514698200354,1440.0,7.0,75.5,71.1,3.8,6.0
IND97B,1514701804037,1372.0,6.5,73.2,71.9,4.7,6.0
IND97B,1514705396093,1359.0,6.5,77.0,73.7,3.7,10.2
IND97B,1514709003895,1392.0,6.4,72.4,72.7,7.0,12.0
IND97B,1514712602147,1315.0,6.7,69.2,68.9,2.7,12.0
IND97B,1514716199453,1315.0,6.6,64.8,66.4,2.8,12.0
IND97B,1514719804140,1375.0,6.5,63.5,68.1,0.9,9.3
IND97B,1514723398177,1332.0,6.7,60.7,71.2,0.0,7.6
IND97B,1514727003007,1380.0,6.7,64.8,68.2,2.2,7.6
IND97B,1514730600617,1390.0,6.9,64.1,66.3,0.8,10.0
IND97B,1514734204314,1424.0,6.7,64.3,69.5,0.0,7.3
IND97B,1514737803988,1349.0,7.0,62.9,73.8,3.7,6.0
IND97B,1514741402364,1382.0,6.5,63.1,75.1,6.8,9.5
IND97B,1514744999908,1426.0,7.0,60.3,73.9,7.0,12.0
IND97B,1514748604831,1443.0,6.8,64.8,73.1,4.7,12.0
IND97B,1514752196342,1371.0,7.3,68.8,75.1,2.8,7.0
IND97B,1514755798194,1372.0,6.9,69.4,76.5,0.0,7.1
IND97B,1514759395455,1384.0,7.1,66.2,72.8,1.7,11.7
IND97B,1514763001397,1315.0,7.4,62.5,73.7,6.3,10.5
IND97B,1514766603920,1382.0,7.2,58.5,78.0,4.6,7.3
IND97B,1514770205165,1469.0,7.5,61.9,80.2,6.0,6.0
IND97B,1514773804345,1508.0,7.3,58.8,77.3,2.1,7.6
IND97B,1514777399334,1550.0,6.8,53.8,81.4,1.8,6.7
IND97B,1514780997227,1521.0,6.7,58.7,85.0,0.0,7.7
IND97B,1514784599592,1466.0,6.7,62.1,81.8,2.6,7.9
IND97B,1514788201974,1488.0,6.3,63.9,81.0,0.0,7.8
IND97B,1514791804897,1455.0,6.0,68.2,77.8,0.0,6.0
IND97B,1514795398882,1504.0,5.9,73.1,74.8,2.2,7.0
IND97B,1514798995537,1597.0,6.2,71.2,78.7,2.6,10.3
IND97B,1514802603578,1526.0,6.4,75.0,83.0,2.8,6.0
IND97B,1514806205044,1617.0,6.5,75.1,84.4,0.7,9.5
IND97B,1514809799683,1518.0,6.3,71.1,88.1,0.2,6.0
IND97B,1514813403529,1569.0,6.0,69.2,85.5,2.5,6.0
IND97B,1514817003452,1481.0,6.1,67.2,82.6,1.1,6.0
IND97B,1514820603792,1576.0,6.6,65.4,82.5,4.5,9.4
IND97B,1514824204095,1538.0,7.0,70.1,87.1,6.8,9.9
IND97B,1514827804114,1558.0,6.6,69.6,88.5,6.8,8.2
IND97B,1514831396805,1513.0,6.5,69.6,92.6,7.0,12.0
IND97B,1514835004682,1609.0,6.5,71.7,92.6,7.0,12.0
IND97B,1514838604376,1577.0,6.8,70.0,93.5,7.0,8.9
IND97B,1514842199728,1535.0,7.2,73.7,88.9,6.8,7.4
IND97B,1514845803120,1608.0,7.3,70.7,93.6,2.9,10.6
IND97B,1514849401958,1523.0,7.4,67.1,97.6,0.0,10.4
IND97B,1514853000384,1556.0,7.0,68.8,99.8,1.8,6.1
IND97B,1514856600250,1642.0,6.9,67.2,97.7,0.3,8.4
IND97B,1514860200266,1729.0,6.4,63.8,98.9,0.0,8.3
IND97B,1514863803899,1745.0,6.8,66.5,103.5,4.4,6.1
IND97B,1514867403614,1795.0,6.6,71.4,98.8,6.5,6.0
IND97B,1514870999593,1808.0,6.2,72.0,98.1,7.0,6.0
IND97B,1514874604417,1876.0,6.6,71.3,94.1,7.0,10.9
IND97B,1514878203492,1875.0,6.7,67.9,89.5,7.0,9.1
IND97B,1514881795737,1935.0,6.3,72.7,89.1,7.0,8.9
IND97B,1514885398181,1929.0,6.1,71.5,85.3,3.4,6.0
IND97B,1514889004582,1914.0,5.8,75.3,82.2,1.4,6.0
IND97B,1514892596698,1842.0,5.8,74.8,85.6,0.0,6.0
IND97B,1514896204364,1876.0,6.1,72.0,81.8,0.0,8.9
IND97B,1514899798892,1882.0,6.4,74.0,84.9,3.8,6.9
IND97B,1514903398765,1842.0,6.0,70.3,89.0,4.4,6.0
IND97B,1514907004093,1921.0,5.8,68.1,85.6,3.3,6.0
IND97B,1514910595762,1921.0,5.8,72.4,84.9,5.3,10.1
IND97B,1514914202781,1977.0,5.8,68.9,84.2,4.1,12.0
IND97B,1514917802537,1928.0,6.2,67.1,79.5,1.3,8.5
IND97B,1514921398458,1974.0,5.8,64.9,79.9,6.2,6.0
IND97B,1514924996665,2041.0,5.8,66.1,84.6,4.8,6.0
IND97B,1514928601286,1967.0,5.8,70.0,86.2,1.7,6.0
IND97B,1514932198194,1940.0,5.8,67.4,83.7,4.5,6.0
IND97B,1514935798435,1895.0,6.1,62.5,83.1,0.1,8.1
IND97B,1514939397441,1858.0,6.4,62.9,80.2,0.0,6.1
IND97B,1514943004491,1911.0,6.5,67.8,75.3,2.1,6.0
IND97B,1514946599248,1888.0,6.8,71.5,70.6,6.9,8.7
IND97B,1514950199260,1863.0,6.7,73.0,74.6,7.0,6.0
IND97B,1514953804380,1833.0,6.5,74.9,70.6,7.0,6.0
IND97B,1514957404176,1864.0,6.2,74.1,68.9,5.4,7.0
IND97B,1514961001999,1863.0,6.1,71.9,70.2,0.6,6.2
IND97B,1514964599818,1851.0,6.0,73.6,73.7,4.8,8.6
IND97B,1514968199405,1781.0,6.4,69.5,73.0,3.7,8.1
IND97B,1514971804459,1754.0,6.9,69.8,72.9,3.7,6.0
IND97B,1514975401275,1745.0,7.1,69.6,76.1,4.3,6.0
IND97B,1514979000883,1660.0,7.2,69.6,75.3,0.0,9.7
IND97B,1514982602602,1599.0,7.4,67.4,71.0,0.0,6.0
IND97B,1514986201509,1505.0,6.9,67.0,69.2,2.3,6.6
IND97B,1514989803874,1563.0,7.2,68.5,65.3,0.0,6.6
IND97B,1514993398195,1629.0,7.5,71.7,60.8,0.0,6.0
IND97B,1514997003771,1727.0,7.6,70.0,63.6,0.0,6.8
IND97B,1515000604920,1629.0,7.9,74.9,59.1,3.9,8.5
IND97B,1515004204535,1631.0,8.3,78.3,61.2,0.5,8.1
IND97B,1515007801987,1712.0,8.3,82.4,57.9,2.1,9.3
IND97B,1515011401163,1719.0,8.6,86.5,54.2,0.0,8.2
IND97B,1515015000367,1788.0,8.7,88.4,57.6,0.0,7.5
IND97B,1515018604187,1792.0,8.6,83.9,57.5,2.4,10.1
IND97B,1515022204689,1754.0,8.3,83.0,60.1,2.8,6.0
IND97B,1515025795524,1688.0,8.2,79.0,61.4,0.0,9.6
IND97B,1515029404986,1660.0,8.7,78.8,57.6,2.5,8.2
IND97B,1515033000467,1705.0,8.7,77.3,58.2,0.0,6.0
IND97B,1515036595852,1768.0,8.3,74.2,53.8,0.0,11.0
IND97B,1515040203892,1746.0,8.1,70.2,51.5,1.7,8.6
IND97B,1515043804265,1685.0,8.5,72.8,55.9,1.6,6.0
IND97B,1515047398359,1668.0,8.2,71.6,54.6,5.7,6.0
IND97B,1515050997942,1655.0,8.2,69.2,51.9,3.4,9.6
IND97B,1515054598316,1739.0,8.4,72.9,56.1,7.0,10.4
IND97B,1515058197775,1814.0,8.6,77.7,54.8,2.4,6.8
IND97B,1515061802142,1832.0,8.2,76.4,53.3,3.8,11.5
IND97B,1515065400434,1867.0,8.2,71.6,56.3,7.0,12.0
IND97B,1515069001645,1816.0,8.5,71.5,54.4,7.0,10.3
IND97B,1515072599118,1782.0,8.3,67.6,57.3,7.0,6.6
IND97B,1515076198661,1709.0,8.3,69.6,57.8,7.0,6.5
IND97B,1515079800214,1714.0,8.2,66.1,53.9,6.4,6.0
IND97B,1515083400603,1673.0,7.8,68.3,56.1,7.0,6.0
IND97B,1515087002590,1703.0,7.8,67.4,57.3,3.5,6.0
IND97B,1515090602263,1626.0,8.1,65.5,60.3,7.0,6.0
IND97B,1515094196216,1709.0,8.4,70.4,56.9,7.0,8.5
IND97B,1515097795723,1796.0,8.2,65.9,55.4,7.0,6.0
IND97B,1515101397303,1721.0,7.9,67.4,56.9,6.0,6.0
IND97B,1515105001523,1733.0,7.8,70.5,54.5,6.6,6.0
IND97B,1515108600530,1689.0,7.8,67.8,54.2,7.0,11.0
IND97B,1515112201991,1679.0,7.4,65.2,49.8,7.0,12.0
IND97B,1515115795476,1603.0,7.2,63.4,47.1,7.0,10.8
IND97B,1515119401435,1603.0,7.1,68.0,47.7,5.0,6.3
IND97B,1515123003439,1572.0,7.1,64.9,42.9,0.5,8.8
IND97B,1515126600582,1556.0,6.9,60.4,39.9,0.0,12.0
IND97B,1515130202336,1509.0,6.9,63.8,44.1,2.0,12.0
IND97B,1515133804640,1452.0,6.5,66.7,45.9,0.0,12.0
IND97B,1515137396381,1405.0,6.0,63.2,43.3,0.0,7.7
IND97B,1515141004710,1371.0,6.3,66.7,41.8,1.3,10.3
IND97B,1515144603674,1469.0,6.7,68.2,39.4,2.8,8.3
IND97B,1515148195753,1528.0,6.4,70.0,39.0,6.5,6.0
IND97B,1515151796730,1576.0,6.5,67.9,40.6,4.5,6.0
IND97B,1515155397236,1673.0,6.8,64.0,39.3,6.2,6.0
IND97B,1515159004227,1650.0,7.3,64.9,43.1,7.0,10.9
IND97B,1515162599819,1663.0,7.8,61.1,41.2,2.3,9.6
IND97B,1515166199449,1727.0,7.5,60.5,43.4,0.0,6.0
IND97B,1515169802752,1750.0,7.6,56.2,39.9,0.0,10.2
IND97B,1515173401692,1846.0,7.6,53.0,35.8,0.7,11.6
IND97B,1515176998368,1755.0,8.1,56.7,35.1,3.8,6.9
IND97B,1515180596989,1744.0,8.2,57.2,38.3,1.3,6.0
IND97B,1515184202411,1677.0,8.2,52.5,41.8,0.0,6.0
IND97B,1515187803130,1738.0,8.2,52.9,42.6,3.7,7.2
IND97B,1515191401314,1718.0,8.3,56.9,45.1,7.0,6.0
IND97B,1515195002330,1801.0,8.7,57.9,46.1,7.0,6.0
IND97B,1515198602554,1738.0,8.8,54.6,46.5,6.1,8.4
IND97B,1515202204723,1822.0,9.0,50.2,51.1,5.3,6.8
IND97B,1515205800622,1818.0,8.5,47.6,49.9,5.2,6.6
IND97B,1515209401448,1886.0,9.0,46.4,45.5,7.0,10.1
IND97B,1515213003170,1830.0,9.0,48.5,45.4,7.0,10.2
IND97B,1515216598032,1789.0,8.8,45.5,43.4,7.0,7.5
IND97B,1515220196355,1709.0,8.7,46.1,40.1,7.0,11.8
IND97B,1515223804497,1690.0,8.6,45.3,35.1,6.9,12.0
IND97B,1515227400683,1751.0,8.2,48.6,37.2,7.0,7.8
IND97B,1515230996107,1771.0,7.7,52.6,40.3,7.0,6.2
IND97B,1515234600065,1687.0,7.8,51.1,42.9,7.0,8.0
IND97B,1515238198767,1749.0,7.8,54.7,46.5,3.5,11.4
IND97B,1515241798335,1707.0,7.8,57.6,43.9,4.4,12.0
IND97B,1515245403551,1692.0,8.1,57.4,41.8,6.3,12.0
IND97B,1515249001325,1600.0,8.1,58.8,39.1,7.0,11.7
IND97B,1515252601585,1552.0,8.3,55.0,34.2,7.0,12.0
IND97B,1515256200570,1502.0,8.0,50.7,32.7,7.0,7.6
IND97B,1515259796397,1589.0,8.1,46.5,29.3,5.5,10.7
IND97B,1515263398169,1537.0,7.8,41.6,25.8,7.0,6.1
IND97B,1515266998357,1440.0,7.7,44.2,30.6,7.0,6.0
IND97B,1515270603673,1345.0,7.4,43.5,34.6,5.5,9.3
IND97B,1515274195875,1430.0,7.8,38.7,29.8,7.0,8.7
IND97B,1515277796702,1482.0,7.5,35.0,32.6,4.7,7.9
IND97B,1515281398317,1416.0,7.7,36.3,30.3,5.4,8.8
IND97B,1515285000845,1470.0,7.8,34.3,26.5,0.7,7.3
IND97B,1515288597956,1552.0,8.3,34.9,23.4,0.0,6.0
IND97B,1515292202404,1624.0,8.5,39.6,23.2,4.4,6.0
IND97B,1515295803691,1581.0,8.7,39.7,24.5,2.0,6.0
IND97B,1515299401415,1493.0,8.9,43.3,27.9,0.0,6.0
IND97B,1515310199894,1401.0,8.6,52.4,28.8,0.0,8.4
IND97B,1515313800234,1489.0,8.9,54.2,32.7,4.3,7.7
IND97B,1515317396362,1563.0,9.0,58.0,37.2,7.0,6.6
IND97B,1515321003552,1549.0,9.0,56.4,34.8,3.4,6.0
IND97B,1515324604853,1581.0,8.7,59.0,38.7,1.3,10.0
IND97B,1515328202766,1647.0,8.8,63.3,34.7,3.4,9.5
IND97B,1515331797967,1607.0,9.0,63.3,29.9,2.9,10.1
IND97B,1515335401185,1663.0,9.0,61.7,32.8,3.4,12.0
IND97B,1515338996592,1595.0,9.0,65.8,32.7,4.8,9.1
