id,time,vol,ph,solids,hardness,oil,bod
IND37B,1514658600439,3997.0,6.0,80.0,31.0,8.0,6.0
IND37B,1514662196077,4028.0,6.3,80.7,34.6,9.4,4.0
IND37B,1514665796652,3978.0,6.6,82.3,35.9,9.8,4.0
IND37B,1514669405061,4033.0,6.1,85.4,38.4,13.2,4.0
IND37B,1514673003673,4086.0,6.4,85.5,43.2,9.8,4.0
IND37B,1514676605364,4169.0,6.7,86.4,38.8,13.8,4.0
IND37B,1514680199230,4110.0,6.7,84.4,39.0,13.5,8.8
IND37B,1514683798521,4173.0,6.4,87.3,34.2,15.0,9.2
IND37B,1514687397839,4073.0,6.0,84.7,32.7,10.1,8.7
IND37B,1514690997156,4127.0,6.0,89.4,28.2,10.9,9.6
IND37B,1514694603135,4134.0,5.8,93.1,28.5,12.3,9.0
IND37B,1514698195946,4220.0,5.8,88.2,26.8,14.2,8.2
IND37B,1514701797213,4298.0,6.1,84.3,27.6,15.0,10.1
IND37B,1514705399015,4236.0,6.0,87.9,24.2,13.1,5.4
IND37B,1514708997337,4223.0,5.8,88.5,20.2,12.7,4.6
IND37B,1514712599010,4156.0,5.8,90.2,17.5,15.0,4.0
IND37B,1514716199173,4065.0,6.0,92.7,14.1,15.0,5.9
IND37B,1514719799163,4005.0,6.1,95.1,17.2,15.0,4.0
IND37B,1514723398936,3925.0,5.8,92.5,18.3,12.7,4.0
IND37B,1514727004705,3825.0,6.1,89.0,15.9,15.0,4.4
IND37B,1514730604733,3880.0,6.5,91.1,13.0,13.1,4.0
IND37B,1514734202736,3791.0,6.7,94.7,12.4,10.0,5.3
IND37B,1514737800298,3856.0,7.1,90.0,10.9,12.5,6.0
IND37B,1514741399351,3888.0,7.1,85.3,13.9,11.4,4.0
IND37B,1514745000811,3932.0,6.9,86.3,18.2,8.1,5.2
IND37B,1514748595894,3907.0,7.3,84.0,14.0,9.4,6.3
IND37B,1514752196094,3908.0,7.2,80.6,11.7,10.4,7.5
IND37B,1514755800806,3909.0,7.0,83.2,15.7,8.5,8.7
IND37B,1514759397896,3999.0,7.4,87.3,15.9,11.0,13.7
IND37B,1514762999985,3940.0,6.9,85.2,18.0,10.8,9.0
IND37B,1514766597909,3867.0,6.5,88.1,14.1,7.5,9.2
IND37B,1514770200802,3788.0,6.2,89.4,16.7,7.4,7.9
IND37B,1514773796895,3703.0,6.3,91.6,19.7,5.0,12.8
IND37B,1514777398567,3657.0,6.2,87.1,16.7,6.7,13.4
IND37B,1514781003157,3662.0,6.1,87.0,21.5,10.1,9.9
IND37B,1514784603666,3725.0,6.1,84.9,21.3,5.3,13.6
IND37B,1514788197372,3807.0,5.8,86.5,18.8,9.9,16.0
IND37B,1514791804062,3884.0,6.2,89.6,20.1,8.7,19.7
IND37B,1514795405283,3843.0,6.3,87.8,20.1,9.7,18.8
IND37B,1514799004014,3936.0,5.9,83.4,17.5,8.1,17.2
IND37B,1514802596735,3994.0,5.8,86.1,14.7,10.9,13.4
IND37B,1514806201344,3970.0,6.3,90.0,14.1,13.5,12.9
IND37B,1514809799030,3910.0,6.0,93.8,10.8,9.2,10.1
IND37B,1514813395904,3857.0,5.8,94.6,6.8,11.0,12.5
IND37B,1514816995640,3886.0,6.0,90.1,6.9,10.2,14.3
IND37B,1514820601033,3787.0,5.8,90.1,5.1,7.0,12.0
IND37B,1514824196249,3886.0,5.8,92.9,4.8,9.6,12.4
IND37B,1514827798821,3924.0,6.2,94.9,2.0,14.5,10.4
IND37B,1514831398058,3902.0,6.5,90.6,2.8,11.9,9.6
IND37B,1514835003877,3909.0,6.6,94.9,2.0,12.2,8.5
IND37B,1514838601127,3904.0,6.2,93.3,5.5,11.6,5.2
IND37B,1514842198923,3863.0,6.6,94.1,5.5,10.5,4.3
IND37B,1514845801194,3787.0,6.8,96.4,2.0,10.6,4.8
IND37B,1514849403124,3708.0,6.7,98.4,2.0,11.1,4.0
IND37B,1514853001389,3739.0,7.0,97.8,4.9,15.0,4.0
IND37B,1514856599362,3708.0,6.6,97.2,5.0,15.0,4.0
IND37B,1514860200543,3686.0,6.1,92.8,6.9,15.0,8.2
IND37B,1514863799879,3619.0,6.0,95.9,9.2,13.8,7.0
IND37B,1514867403357,3693.0,5.9,99.9,7.9,15.0,4.0
IND37B,1514871003917,3758.0,6.1,99.9,5.5,11.3,7.9
IND37B,1514874599649,3721.0,5.8,102.6,6.8,14.6,9.9
IND37B,1514878201249,3683.0,6.2,107.2,10.4,14.7,7.8
IND37B,1514881797495,3656.0,6.4,110.3,6.0,15.0,8.4
IND37B,1514885401568,3681.0,6.7,113.4,10.3,15.0,8.1
