id,time,vol,ph,solids,hardness,oil,bod
IND9B,1514658602620,577.0,7.0,100.0,56.0,3.0,6.0
IND9B,1514662198253,635.0,7.0,100.0,58.6,1.6,5.2
IND9B,1514665802498,540.0,6.5,98.5,57.6,5.6,6.3
IND9B,1514669397644,510.0,6.4,101.4,55.1,3.8,5.1
IND9B,1514673002221,597.0,6.2,104.5,51.2,1.0,4.0
IND9B,1514676603924,518.0,5.9,100.6,51.5,4.7,8.5
IND9B,1514680204762,547.0,5.8,103.7,46.9,7.0,7.8
IND9B,1514683797320,513.0,5.8,106.5,49.5,2.1,9.3
IND9B,1514687398972,568.0,5.9,103.0,51.7,5.9,13.5
IND9B,1514691000813,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514694601351,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514698198518,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514701796526,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514705396876,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514708998877,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514712600524,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514716196671,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514719800618,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514723397552,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514727001634,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514730597663,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514734201967,576.0,7.0,94.1,30.3,1.0,6.5
IND9B,1514737800682,623.0,7.4,93.2,28.6,1.0,11.0
IND9B,1514741400627,630.0,7.6,94.9,28.4,1.0,9.5
IND9B,1514745003932,592.0,7.9,99.4,25.1,4.4,6.4
IND9B,1514748597431,621.0,7.4,101.7,28.7,2.2,8.8
IND9B,1514752205011,547.0,7.3,99.0,32.3,3.3,6.0
IND9B,1514755802204,574.0,7.5,102.8,35.8,7.0,7.1
IND9B,1514759404060,589.0,7.7,99.2,35.6,7.0,7.8
IND9B,1514763002958,651.0,8.0,96.0,36.5,7.0,12.2
IND9B,1514773803889,666.0,7.6,92.0,38.6,1.8,14.7
IND9B,1514777404390,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514781002504,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514784605278,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514788201876,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514791798590,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514795401648,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514799000042,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514802605325,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514806200938,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514809798291,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514813403442,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514817003079,0.0,0.0,0.0,0.0,0.0,0.0
IND9B,1514820598655,678.0,7.4,85.5,34.5,1.0,4.0
IND9B,1514824199381,663.0,7.7,81.2,35.3,1.0,4.0
IND9B,1514827799677,665.0,7.4,78.0,40.0,1.0,4.0
IND9B,1514831401134,678.0,7.9,77.7,41.1,5.0,8.7
IND9B,1514835000341,678.0,7.5,82.1,41.7,3.9,4.0
IND9B,1514838602940,678.0,7.6,78.3,40.8,3.0,4.0
IND9B,1514842197891,676.0,7.4,81.1,40.0,1.0,8.4
IND9B,1514845797266,635.0,7.1,79.4,37.4,1.7,7.9
IND9B,1514849395684,678.0,7.5,75.5,37.6,3.6,10.0
IND9B,1514853000512,678.0,7.3,75.7,39.3,4.5,7.8
IND9B,1514856599582,678.0,7.2,72.6,38.9,1.0,9.2
IND9B,1514860203779,678.0,7.0,74.7,41.3,1.0,4.4
