id,time,vol,ph,solids,hardness,oil,bod
IND63B,1514658600523,7916.0,6.0,29.0,93.0,7.0,8.0
IND63B,1514662200460,7992.0,6.0,33.6,95.9,6.0,9.1
IND63B,1514665795716,7965.0,6.4,29.5,90.9,10.7,11.8
IND63B,1514669396536,7977.0,6.0,30.8,88.6,11.0,8.2
IND63B,1514673004797,7885.0,6.3,29.1,88.7,11.0,11.5
IND63B,1514676600771,7873.0,6.5,27.8,91.0,6.3,8.3
IND63B,1514680204227,7824.0,6.2,24.2,86.4,6.0,7.3
IND63B,1514683797300,7745.0,6.2,24.2,88.2,6.0,3.8
IND63B,1514687401251,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514691001582,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514694603286,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514698196964,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514701798759,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514705399785,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514708999456,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514712598726,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514716197492,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514719803140,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514723396182,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514727000169,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514730603080,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514734200494,8039.0,6.6,20.5,62.2,7.5,2.0
IND63B,1514737801471,7966.0,6.1,23.3,66.9,6.0,5.2
IND63B,1514741405325,7951.0,6.2,19.8,65.3,6.6,4.9
IND63B,1514744996291,7951.0,6.4,19.1,66.5,6.7,8.1
IND63B,1514748597817,7904.0,6.5,22.5,70.7,8.0,4.6
IND63B,1514752204660,7819.0,6.7,22.6,69.9,11.0,6.3
IND63B,1514755796376,7918.0,6.6,20.2,68.7,9.3,7.7
IND63B,1514759401142,7955.0,6.5,19.1,66.1,9.3,11.1
IND63B,1514763000059,7998.0,6.2,23.3,66.1,11.0,10.5
IND63B,1514766596110,7901.0,6.1,20.5,64.1,11.0,8.4
IND63B,1514770202829,7841.0,5.8,18.0,63.6,8.7,9.3
IND63B,1514773796518,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514777396392,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514781000812,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514784599540,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514788195640,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514791802299,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514795400444,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514798998535,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514802597573,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514806201388,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514809797198,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514813401680,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514817002341,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514820604072,7760.0,6.4,19.0,75.9,11.0,12.0
IND63B,1514824195830,7797.0,6.8,17.0,74.7,11.0,16.6
IND63B,1514827797230,7767.0,7.0,17.0,79.4,11.0,13.6
IND63B,1514831404693,7856.0,6.9,19.5,79.3,11.0,11.3
IND63B,1514835001069,7818.0,6.6,22.0,79.7,6.8,11.0
IND63B,1514838604808,7824.0,7.0,25.2,75.1,6.0,12.9
IND63B,1514842201326,7902.0,6.5,25.6,79.9,7.2,15.7
IND63B,1514845798258,7827.0,6.2,21.7,81.3,6.0,15.1
IND63B,1514849398029,7871.0,6.0,23.4,76.7,10.6,11.0
IND63B,1514852999388,7865.0,5.8,24.3,72.7,11.0,9.6
IND63B,1514856596468,7864.0,5.8,25.8,74.4,9.5,7.0
IND63B,1514860203821,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514863798904,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514867404361,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514871000978,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514874599415,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514878201908,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514881796587,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514885404092,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514888996388,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514892599511,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514896199903,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514899798380,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514903401305,0.0,0.0,0.0,0.0,0.0,0.0
IND63B,1514907004905,8096.0,7.3,19.6,73.9,11.0,13.2
IND63B,1514910600724,8169.0,7.3,17.0,78.1,10.5,14.4
IND63B,1514914200329,8243.0,7.4,17.0,73.1,11.0,17.6
IND63B,1514917795680,8147.0,7.2,21.1,71.5,11.0,14.7
IND63B,1514921398724,8208.0,6.8,25.7,69.3,11.0,19.7
IND63B,1514925004857,8131.0,7.3,22.3,69.5,8.4,21.4
IND63B,1514928595648,8127.0,7.3,26.8,73.6,6.7,18.8
