id,time,vol,ph,solids,hardness,oil,bod
IND51B,1514658601743,2910.0,7.0,21.0,73.0,3.0,9.0
IND51B,1514662201308,2850.0,7.5,19.9,71.1,2.6,9.1
IND51B,1514665800519,2864.0,7.9,21.6,74.8,3.4,8.5
IND51B,1514669401756,2790.0,8.3,24.7,73.6,4.0,6.2
IND51B,1514673000833,2796.0,8.7,20.1,75.0,1.3,10.1
IND51B,1514676603218,2734.0,8.2,18.1,80.0,2.3,5.4
IND51B,1514680201083,2762.0,8.6,19.6,76.6,6.2,3.8
IND51B,1514683797122,2702.0,8.2,22.1,75.6,6.3,3.3
IND51B,1514687398129,2728.0,7.8,21.7,72.5,5.1,3.7
IND51B,1514691003232,2638.0,7.8,24.1,67.7,4.4,6.5
IND51B,1514694605422,2728.0,7.6,20.7,69.5,2.5,2.6
IND51B,1514698203107,2697.0,7.4,15.9,69.6,4.0,5.0
IND51B,1514701800339,2766.0,7.9,19.7,70.0,2.9,9.0
IND51B,1514705400117,2800.0,8.2,22.0,70.6,7.7,11.0
IND51B,1514708999733,2856.0,8.5,20.1,72.0,4.2,7.4
IND51B,1514712601484,2823.0,8.7,15.8,75.3,3.4,7.2
IND51B,1514716201044,2845.0,8.2,14.4,71.7,4.0,11.7
IND51B,1514719800258,2871.0,8.6,15.6,73.5,4.1,12.9
IND51B,1514723397527,2836.0,8.7,11.6,72.1,7.4,12.0
IND51B,1514726995600,2918.0,8.2,15.6,67.3,5.4,14.7
IND51B,1514730596676,2850.0,8.0,16.8,66.7,2.7,17.8
IND51B,1514734205352,2820.0,7.7,16.3,70.5,1.0,14.1
IND51B,1514737801660,2816.0,8.1,21.2,75.0,1.0,14.0
IND51B,1514741398513,2851.0,8.5,19.8,74.2,1.0,9.7
IND51B,1514744997492,2757.0,8.5,20.8,72.0,5.6,8.8
IND51B,1514748603788,2781.0,8.3,17.1,68.6,4.1,6.0
IND51B,1514752201055,2870.0,8.7,12.1,65.0,1.0,7.5
IND51B,1514755803381,2966.0,8.5,12.5,60.0,3.3,4.9
IND51B,1514759404297,2896.0,8.2,12.4,55.9,7.2,5.8
IND51B,1514762996245,2865.0,8.6,8.6,54.8,2.8,2.5
IND51B,1514766600526,2771.0,8.8,12.1,58.9,1.0,2.0
IND51B,1514770201091,2695.0,8.9,8.9,58.1,1.0,2.0
IND51B,1514773796344,2680.0,8.6,4.2,55.1,1.0,4.0
IND51B,1514777400602,2732.0,8.6,4.0,50.5,3.7,3.7
IND51B,1514780998150,2735.0,8.8,4.8,54.4,4.7,2.0
IND51B,1514784601076,2804.0,8.8,4.0,59.2,6.2,2.0
IND51B,1514788197065,2855.0,9.1,4.8,62.3,10.0,5.1
IND51B,1514791801797,2821.0,9.0,4.0,63.1,10.0,7.1
IND51B,1514795403513,2760.0,9.4,7.3,62.9,10.0,7.4
IND51B,1514798996836,2837.0,9.2,4.6,61.5,7.9,2.7
IND51B,1514802601366,2923.0,9.0,4.0,58.2,9.6,7.5
IND51B,1514806199412,2858.0,9.1,6.3,53.7,5.7,8.8
IND51B,1514809803290,2804.0,9.2,6.9,50.7,5.3,10.0
IND51B,1514813401088,2728.0,9.7,4.0,48.1,10.0,5.9
IND51B,1514816996314,2814.0,9.9,8.1,44.3,10.0,2.6
IND51B,1514820605061,2859.0,9.9,4.7,45.2,7.6,2.0
IND51B,1514824196013,2829.0,10.0,9.6,47.2,6.0,2.1
IND51B,1514827797064,2858.0,10.0,13.5,45.0,5.4,6.0
IND51B,1514831398452,2841.0,9.7,12.3,41.7,1.0,9.6
IND51B,1514835001943,2904.0,10.0,9.3,39.0,1.0,13.8
IND51B,1514838605081,2892.0,9.8,4.5,39.0,1.0,11.9
IND51B,1514842199596,2883.0,9.6,4.0,39.0,3.0,12.6
IND51B,1514845798244,2897.0,9.5,4.0,39.2,1.0,12.1
IND51B,1514849398157,2934.0,9.6,4.0,39.0,2.1,8.5
IND51B,1514853000615,2864.0,9.6,4.0,39.0,4.5,11.3
IND51B,1514856599505,2778.0,9.9,6.8,39.7,3.6,12.1
IND51B,1514860198699,2781.0,10.0,9.3,43.6,7.9,14.9
IND51B,1514863797868,2753.0,9.7,6.8,44.9,10.0,16.7
IND51B,1514867403794,2772.0,10.0,10.3,40.0,10.0,14.7
IND51B,1514871000922,2676.0,9.6,10.1,39.0,7.2,14.6
IND51B,1514874602332,2773.0,9.3,8.8,39.0,5.0,16.2
IND51B,1514878202889,2758.0,8.9,4.3,39.0,8.2,21.2
