id,time,vol,ph,solids,hardness,oil,bod
IND73B,1514658598313,121.0,7.0,17.0,45.0,9.0,9.0
IND73B,1514662202041,129.0,6.5,14.5,47.9,10.0,10.7
IND73B,1514665803555,113.0,6.3,14.5,44.5,8.0,15.4
IND73B,1514669404290,113.0,6.3,16.9,44.3,8.0,13.1
IND73B,1514672999628,113.0,6.3,20.8,39.9,8.0,10.8
IND73B,1514676602746,113.0,6.7,21.2,38.9,8.8,8.0
IND73B,1514680204081,129.0,6.5,24.4,37.2,8.0,8.0
IND73B,1514683795672,129.0,6.0,22.6,38.8,10.1,8.8
IND73B,1514687404198,129.0,5.8,24.0,37.6,13.0,8.0
IND73B,1514690998982,129.0,6.0,24.1,34.5,10.7,10.0
IND73B,1514694605028,129.0,5.8,19.6,35.7,8.0,9.2
IND73B,1514698201290,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514701802306,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514705397521,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514708995473,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514712605180,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514716199792,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514719804436,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514723396941,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514726996728,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514730599323,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514734202471,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514737801664,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514741396777,129.0,6.4,16.1,49.8,13.0,17.4
IND73B,1514744998007,129.0,6.0,11.6,53.9,11.2,15.0
IND73B,1514748600646,129.0,5.8,9.6,53.9,10.1,11.3
IND73B,1514752203908,113.0,5.8,11.7,54.9,8.0,8.4
IND73B,1514755798409,113.0,5.8,7.1,50.0,8.7,8.0
IND73B,1514759399221,113.0,5.9,10.0,49.6,10.8,10.1
IND73B,1514763000094,113.0,5.8,7.5,50.0,12.5,10.2
IND73B,1514766602628,113.0,6.0,5.8,48.1,13.0,9.1
IND73B,1514770204743,113.0,5.9,10.7,44.3,13.0,8.0
IND73B,1514773801275,120.0,6.2,8.5,40.1,13.0,8.0
IND73B,1514777401423,129.0,6.0,9.5,38.3,13.0,8.0
IND73B,1514781002656,129.0,6.3,9.8,34.0,13.0,9.4
IND73B,1514784605381,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514788201231,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514791801177,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514795402677,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514798996323,0.0,0.0,0.0,0.0,0.0,0.0
IND73B,1514802595673,0.0,0.0,0.0,0.0,0.0,0.0
