id,time,vol
IND1A,1514658604247,3010.0
IND1A,1514662200516,3056.0
IND1A,1514665796778,3045.0
IND1A,1514669396027,2967.0
IND1A,1514673000292,3059.0
IND1A,1514676602108,3131.0
IND1A,1514680200770,3131.0
IND1A,1514683795617,3083.0
IND1A,1514687403712,3178.0
IND1A,1514691002059,3211.0
IND1A,1514694604373,3142.0
IND1A,1514698196494,0.0
IND1A,1514701796353,0.0
IND1A,1514705398967,0.0
IND1A,1514709005378,0.0
IND1A,1514712595627,0.0
IND1A,1514716197490,0.0
IND1A,1514719797885,0.0
IND1A,1514723403022,0.0
IND1A,1514726997852,0.0
IND1A,1514730603589,0.0
IND1A,1514734198550,0.0
IND1A,1514737801083,3063.0
IND1A,1514741397246,3102.0
IND1A,1514745004394,3186.0
IND1A,1514748601286,3171.0
IND1A,1514752200036,3156.0
IND1A,1514755805320,3083.0
IND1A,1514759396312,2992.0
IND1A,1514762996439,2968.0
IND1A,1514766597215,2874.0
IND1A,1514770197902,2822.0
IND1A,1514773797777,2803.0
IND1A,1514777395842,2705.0
IND1A,1514781001513,2793.0
IND1A,1514784596793,0.0
IND1A,1514788200290,0.0
IND1A,1514791799270,0.0
IND1A,1514795397965,0.0
IND1A,1514799005071,0.0
IND1A,1514802604928,0.0
IND1A,1514806204670,0.0
IND1A,1514809796701,0.0
IND1A,1514813398321,0.0
IND1A,1514816995948,0.0
IND1A,1514820595967,0.0
IND1A,1514824202662,2948.0
IND1A,1514827795912,3017.0
IND1A,1514831399280,3005.0
IND1A,1514834996327,3034.0
IND1A,1514838604816,3084.0
IND1A,1514842199942,3011.0
IND1A,1514845796991,3036.0
IND1A,1514849402527,3031.0
IND1A,1514853002331,3098.0
IND1A,1514856599259,3059.0
IND1A,1514860201832,3005.0
IND1A,1514863796777,2961.0
IND1A,1514867402515,3046.0
IND1A,1514870998941,0.0
IND1A,1514874596083,0.0
IND1A,1514878201250,0.0
IND1A,1514881802620,0.0
IND1A,1514885396829,0.0
IND1A,1514888997745,0.0
IND1A,1514892603968,0.0
IND1A,1514896201958,0.0
IND1A,1514899799257,0.0
IND1A,1514903401504,0.0
IND1A,1514907003781,0.0
IND1A,1514910602890,2816.0
IND1A,1514914198100,2747.0
IND1A,1514917798356,2690.0
IND1A,1514921403290,2678.0
IND1A,1514924998554,2706.0
IND1A,1514928599615,2630.0
IND1A,1514932196095,2666.0
IND1A,1514935801876,2684.0
IND1A,1514939403492,2709.0
IND1A,1514943004819,2666.0
IND1A,1514946599226,2684.0
IND1A,1514950204290,2693.0
IND1A,1514953796496,2757.0
IND1A,1514957404676,0.0
IND1A,1514960996249,0.0
IND1A,1514964604124,0.0
IND1A,1514968200973,0.0
IND1A,1514971804975,0.0
IND1A,1514975404538,0.0
IND1A,1514978999573,0.0
IND1A,1514982596647,0.0
IND1A,1514986197820,0.0
IND1A,1514989797733,0.0
IND1A,1514993398953,0.0
IND1A,1514997004099,2833.0
IND1A,1515000596828,2859.0
IND1A,1515004195565,2772.0
IND1A,1515007804431,2855.0
IND1A,1515011402257,2757.0
IND1A,1515015003019,2729.0
IND1A,1515018599693,2665.0
IND1A,1515022199512,2707.0
IND1A,1515025796872,2620.0
IND1A,1515029404655,2595.0
IND1A,1515032995468,2520.0
IND1A,1515036603598,2491.0
IND1A,1515040199565,2491.0
IND1A,1515043805031,0.0
IND1A,1515047402601,0.0
IND1A,1515050998805,0.0
IND1A,1515054605004,0.0
IND1A,1515058199453,0.0
IND1A,1515061799967,0.0
IND1A,1515065402797,0.0
IND1A,1515069004381,0.0
IND1A,1515072603539,0.0
IND1A,1515076201698,0.0
IND1A,1515079801677,0.0
IND1A,1515083403024,2277.0
IND1A,1515086999961,2374.0
IND1A,1515090604207,2382.0
IND1A,1515094202361,2311.0
IND1A,1515097799057,2394.0
IND1A,1515101400677,2484.0
IND1A,1515104997039,2525.0
IND1A,1515108602909,2538.0
IND1A,1515112202900,2524.0
IND1A,1515115800841,2434.0
IND1A,1515119403652,2467.0
IND1A,1515123003231,2448.0
IND1A,1515126596153,2450.0
IND1A,1515130201008,0.0
IND1A,1515133801626,0.0
IND1A,1515137398896,0.0
IND1A,1515141002344,0.0
IND1A,1515144600593,0.0
IND1A,1515148197511,0.0
IND1A,1515151795499,0.0
IND1A,1515155400710,0.0
IND1A,1515158999002,0.0
IND1A,1515162605275,0.0
IND1A,1515166204947,0.0
IND1A,1515169802814,2503.0
IND1A,1515173405429,2514.0
IND1A,1515176996112,2501.0
IND1A,1515180597049,2524.0
IND1A,1515184201000,2610.0
IND1A,1515187795590,2582.0
IND1A,1515191402811,2514.0
IND1A,1515194997492,2430.0
IND1A,1515198603413,2447.0
IND1A,1515202201242,2375.0
IND1A,1515205802552,2461.0
IND1A,1515209399558,2446.0
IND1A,1515212999488,2545.0
IND1A,1515216600921,0.0
IND1A,1515220199841,0.0
IND1A,1515223803165,0.0
IND1A,1515227396318,0.0
IND1A,1515230998309,0.0
IND1A,1515234602807,0.0
IND1A,1515238200543,0.0
IND1A,1515241804190,0.0
IND1A,1515245402008,0.0
IND1A,1515249001799,0.0
IND1A,1515252600492,0.0
IND1A,1515256199866,2394.0
IND1A,1515259800121,2454.0
IND1A,1515263399158,2442.0
IND1A,1515267000416,2524.0
IND1A,1515270599268,2609.0
IND1A,1515274198791,2591.0
IND1A,1515277802277,2647.0
IND1A,1515281399838,2674.0
IND1A,1515285003913,2673.0
IND1A,1515288598780,2589.0
IND1A,1515292195645,2560.0
IND1A,1515295800469,2616.0
IND1A,1515299404032,2530.0
IND1A,1515302998203,0.0
IND1A,1515306595715,0.0
IND1A,1515310198910,0.0
IND1A,1515313796635,0.0
IND1A,1515317399602,0.0
IND1A,1515320998581,0.0
IND1A,1515324600940,0.0
IND1A,1515328200341,0.0
IND1A,1515331805224,0.0
IND1A,1515335400027,0.0
IND1A,1515338998874,0.0
IND1A,1515342602466,2447.0
IND1A,1515346198943,2362.0
IND1A,1515349796310,2351.0
IND1A,1515353402992,2415.0
IND1A,1515357000066,2377.0
IND1A,1515360604227,2455.0
IND1A,1515364201699,2470.0
IND1A,1515367803694,2396.0
IND1A,1515371403229,2366.0
IND1A,1515375000792,2457.0
IND1A,1515378601305,2409.0
IND1A,1515382201262,2442.0
IND1A,1515385796456,2525.0
IND1A,1515389403055,0.0
IND1A,1515392997270,0.0
IND1A,1515396604053,0.0
IND1A,1515400197774,0.0
IND1A,1515403803362,0.0
IND1A,1515407396838,0.0
IND1A,1515410999795,0.0
IND1A,1515414603591,0.0
IND1A,1515418199683,0.0
IND1A,1515421799867,0.0
IND1A,1515425395838,0.0
IND1A,1515428996436,2597.0
IND1A,1515432600224,2625.0
