id,time,vol,ph,solids,hardness,oil,bod
IND33B,1514658597420,8192.0,5.0,81.0,36.0,5.0,0.0
IND33B,1514662195868,8186.0,5.8,76.2,33.7,2.2,0.5
IND33B,1514665797653,8123.0,5.8,74.2,29.6,0.0,4.5
IND33B,1514669396030,8179.0,5.8,70.6,31.9,4.2,2.5
IND33B,1514673002703,8219.0,5.8,72.9,33.1,1.9,5.0
IND33B,1514676601226,8164.0,5.9,70.8,35.8,0.0,5.0
IND33B,1514680202350,8213.0,6.3,69.7,32.0,2.1,3.9
IND33B,1514683797387,8156.0,6.6,74.3,35.7,2.7,5.0
IND33B,1514687398935,8145.0,6.1,73.1,33.0,6.0,3.2
IND33B,1514690999206,8052.0,6.0,73.5,32.9,1.6,0.2
IND33B,1514694599594,7977.0,6.0,70.5,37.0,4.6,0.2
IND33B,1514698195620,8024.0,6.4,73.8,40.3,6.0,0.2
IND33B,1514701796526,8073.0,6.7,73.6,36.4,5.8,0.2
IND33B,1514705396479,8084.0,6.7,77.1,36.2,6.0,0.2
IND33B,1514709003449,8164.0,6.7,80.8,38.6,6.0,2.4
IND33B,1514712605082,8153.0,7.0,81.6,43.1,3.3,2.3
IND33B,1514716205228,8104.0,7.4,85.4,45.2,4.4,3.9
IND33B,1514719797322,8112.0,7.7,86.4,47.0,3.0,2.6
IND33B,1514723398300,8152.0,7.5,88.5,46.6,6.0,0.2
IND33B,1514726996963,8053.0,7.5,90.2,49.0,6.0,0.2
IND33B,1514730595836,7968.0,7.5,90.9,53.4,6.0,4.6
IND33B,1514734203980,8023.0,7.9,94.2,53.4,6.0,3.0
IND33B,1514737802488,7948.0,7.7,96.0,54.6,6.0,5.0
IND33B,1514741396707,8007.0,7.3,93.4,52.5,6.0,1.2
IND33B,1514744995516,8027.0,7.5,95.5,57.2,2.2,2.1
IND33B,1514748599741,7946.0,7.4,92.5,55.2,0.0,5.0
IND33B,1514752204146,8003.0,7.4,88.6,53.4,0.0,0.3
IND33B,1514755802308,7954.0,7.1,92.3,56.1,0.0,0.2
