id,time,vol,ph,solids,hardness,oil,bod
IND3B,1514658597138,401.0,6.0,71.0,51.0,10.0,1.0
IND3B,1514662202546,452.0,6.5,69.4,49.3,7.5,0.2
IND3B,1514665798628,527.0,6.6,65.3,52.5,9.7,4.2
IND3B,1514669395593,615.0,6.1,65.0,50.8,8.0,8.5
IND3B,1514672997255,516.0,6.0,65.4,51.8,11.1,10.0
IND3B,1514676600659,472.0,5.8,61.0,49.6,8.8,11.5
IND3B,1514680204108,496.0,5.8,60.2,49.3,7.7,12.7
IND3B,1514683796325,402.0,6.0,64.7,50.5,7.0,9.6
IND3B,1514687402634,351.0,5.9,65.9,47.7,10.8,12.0
IND3B,1514690995778,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514694602979,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514698203604,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514701801010,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514705400742,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514708999108,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514712598077,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514716203108,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514719796230,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514723396608,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514726997786,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514730597096,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514734203820,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514737802086,555.0,6.2,67.8,63.4,19.0,1.8
IND3B,1514741397093,533.0,5.9,66.0,59.2,19.0,4.9
IND3B,1514745005016,502.0,6.0,69.7,61.5,19.0,2.3
IND3B,1514748597766,490.0,6.3,72.3,63.2,16.2,6.2
IND3B,1514752201802,574.0,6.4,72.2,60.0,19.0,8.9
IND3B,1514755797900,644.0,6.6,74.2,61.5,18.9,11.7
IND3B,1514759397359,614.0,6.1,70.8,58.5,17.2,9.6
IND3B,1514763004242,568.0,6.1,68.6,58.4,13.7,7.5
IND3B,1514766596048,650.0,6.3,65.8,58.5,8.7,11.3
IND3B,1514770199983,701.0,6.0,61.0,62.3,7.0,12.1
IND3B,1514773795997,701.0,6.3,64.7,64.5,9.1,11.9
IND3B,1514777397007,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514781002159,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514784598494,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514788198175,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514798997485,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514802599257,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514806198842,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514809804366,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514813398466,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514816995709,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514820603202,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514824205158,593.0,7.2,64.9,69.7,19.0,2.3
IND3B,1514827800387,511.0,7.0,68.4,69.3,19.0,3.8
IND3B,1514831403587,546.0,7.3,64.3,72.4,18.4,6.8
IND3B,1514834997986,576.0,7.1,67.4,73.2,15.3,2.6
IND3B,1514838603926,513.0,7.2,66.3,68.4,18.3,0.2
IND3B,1514842202538,532.0,6.9,69.7,68.9,18.1,0.2
IND3B,1514845800913,537.0,6.5,67.2,71.4,19.0,2.5
IND3B,1514849399602,490.0,6.9,66.2,73.1,15.3,1.9
IND3B,1514853004095,450.0,7.2,64.6,77.8,18.4,1.0
IND3B,1514856600867,453.0,7.2,63.3,76.3,16.6,3.4
IND3B,1514860202289,469.0,7.0,67.2,74.1,18.4,3.7
IND3B,1514863805041,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514867398676,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514871002730,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514874602912,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514878199691,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514881802731,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514885401614,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514888998666,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514892600114,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514896200137,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514899805187,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514903395793,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514907000343,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514910603559,285.0,7.8,78.6,72.4,19.0,10.1
IND3B,1514914197321,229.0,7.6,75.5,71.9,16.4,9.5
IND3B,1514917800405,296.0,7.3,76.6,74.8,11.8,13.0
IND3B,1514921405231,195.0,7.4,80.1,79.5,9.3,13.0
IND3B,1514925003617,224.0,7.4,83.4,78.2,10.7,13.0
IND3B,1514928604871,232.0,7.2,79.8,79.3,12.8,13.0
IND3B,1514932197642,303.0,7.6,78.3,75.8,15.0,13.0
IND3B,1514935804529,215.0,7.6,82.2,78.1,12.2,13.0
IND3B,1514939397794,168.0,7.9,79.5,81.4,17.1,13.0
IND3B,1514942998245,170.0,8.0,75.8,79.4,19.0,13.0
IND3B,1514946601767,269.0,8.0,78.5,75.1,15.9,8.6
IND3B,1514950196772,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514953795435,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514957396235,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514960997715,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514964599058,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514968195835,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514971799445,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514975403847,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514978999097,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514982599062,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514986198655,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514989800529,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514993403511,0.0,0.0,0.0,0.0,0.0,0.0
IND3B,1514997004225,144.0,7.4,86.7,68.0,8.7,1.7
