id,time,vol,ph,solids,hardness,oil,bod
IND93B,1514658597804,185.0,7.0,4.0,37.0,2.0,2.0
IND93B,1514662202852,88.0,7.0,4.0,36.8,1.0,0.2
IND93B,1514665803955,70.0,6.5,4.8,40.4,1.0,0.2
IND93B,1514669404403,70.0,6.1,8.0,39.8,1.0,0.2
IND93B,1514672996208,127.0,5.8,4.0,39.7,3.3,0.2
IND93B,1514676602702,81.0,5.8,4.0,36.2,8.2,0.2
IND93B,1514680197284,70.0,6.1,6.7,39.7,4.7,5.0
IND93B,1514683799511,157.0,5.9,4.8,34.7,4.8,6.6
IND93B,1514687399169,139.0,6.1,9.4,37.0,5.1,8.9
IND93B,1514691004613,199.0,6.3,8.9,36.4,5.5,12.0
IND93B,1514694596479,256.0,6.4,6.8,33.8,7.5,12.0
IND93B,1514698197265,300.0,6.6,4.2,33.5,10.0,9.9
IND93B,1514701801674,300.0,6.3,8.1,35.2,10.0,6.6
IND93B,1514705400703,300.0,6.0,8.3,34.5,10.0,8.1
IND93B,1514708998618,214.0,6.0,7.8,33.4,10.0,11.1
IND93B,1514712599768,158.0,6.3,7.8,29.4,7.7,8.3
IND93B,1514716200940,111.0,6.7,9.5,33.6,6.9,4.0
IND93B,1514719799046,70.0,7.1,14.0,31.5,2.6,6.8
IND93B,1514723404253,70.0,7.4,16.7,27.8,7.6,2.6
IND93B,1514726999080,99.0,7.5,18.0,24.8,4.9,0.2
IND93B,1514730604501,70.0,8.0,13.6,28.1,3.0,0.2
IND93B,1514734201909,70.0,8.5,15.5,32.1,6.3,0.2
IND93B,1514737796097,70.0,8.8,17.6,34.9,8.9,2.4
IND93B,1514741400573,70.0,8.5,20.8,36.8,10.0,0.2
IND93B,1514745000585,103.0,8.0,25.5,36.7,10.0,1.6
IND93B,1514748605114,145.0,7.6,22.2,33.2,9.5,1.3
IND93B,1514752197618,215.0,7.2,21.9,35.9,10.0,1.9
IND93B,1514755804677,291.0,6.7,18.7,37.0,10.0,0.2
IND93B,1514759396478,300.0,6.2,21.9,41.2,5.2,2.6
IND93B,1514763004388,235.0,6.0,17.0,42.3,8.6,4.8
IND93B,1514766596206,195.0,5.8,20.2,39.9,10.0,7.1
IND93B,1514770203376,136.0,5.8,19.2,40.5,10.0,9.0
IND93B,1514773797289,70.0,6.0,21.7,37.6,10.0,9.3
IND93B,1514777396084,70.0,5.8,22.8,33.5,6.1,11.4
IND93B,1514780996421,75.0,5.8,21.4,30.0,9.6,12.0
IND93B,1514784600961,86.0,6.1,21.5,28.6,6.7,12.0
IND93B,1514788199667,70.0,6.2,21.2,31.9,10.0,10.3
IND93B,1514791796573,70.0,6.3,23.5,27.2,10.0,6.7
IND93B,1514795400104,70.0,6.3,24.1,25.0,7.9,9.5
IND93B,1514798999099,70.0,6.4,23.7,24.8,7.6,6.4
IND93B,1514802595608,70.0,6.7,18.8,23.4,8.4,9.1
IND93B,1514806196581,113.0,6.9,19.8,27.2,5.6,6.1
IND93B,1514809799613,70.0,6.9,19.8,28.5,5.1,10.1
IND93B,1514813402726,97.0,6.5,21.4,23.8,6.7,12.0
IND93B,1514816998772,193.0,6.3,22.2,22.8,7.6,9.7
IND93B,1514820605203,109.0,6.7,19.7,17.9,2.9,11.7
IND93B,1514824195495,70.0,7.1,16.0,13.3,5.3,12.0
IND93B,1514827800489,147.0,6.9,19.3,12.1,3.7,8.4
IND93B,1514831396485,244.0,6.5,18.8,10.4,1.3,11.0
IND93B,1514835000513,150.0,6.1,23.5,11.3,4.5,9.7
IND93B,1514838599519,208.0,6.6,24.1,12.7,7.9,9.8
IND93B,1514842202287,252.0,7.1,25.0,14.1,8.9,7.7
IND93B,1514845797438,249.0,7.4,24.0,10.6,9.0,5.2
IND93B,1514849400154,194.0,7.0,19.8,11.5,8.3,8.0
IND93B,1514853001472,258.0,7.0,21.2,15.6,6.3,10.3
IND93B,1514856599541,300.0,7.2,24.8,17.1,6.7,12.0
IND93B,1514860203104,300.0,7.4,21.7,19.4,7.0,11.1
IND93B,1514863797690,300.0,7.5,22.5,23.1,6.6,12.0
IND93B,1514867397012,225.0,7.6,25.1,20.5,10.0,12.0
IND93B,1514871001335,148.0,8.0,28.6,16.6,8.3,12.0
IND93B,1514874599425,164.0,7.6,25.5,12.0,7.6,10.6
IND93B,1514878204866,195.0,7.5,22.7,16.9,10.0,6.4
IND93B,1514881804249,196.0,7.9,26.2,15.1,10.0,8.3
IND93B,1514885399384,203.0,7.5,23.5,11.1,9.7,6.8
IND93B,1514889001366,145.0,7.5,28.5,8.6,9.5,5.5
IND93B,1514892597219,125.0,7.6,24.1,6.0,10.0,5.4
IND93B,1514896205136,87.0,7.5,26.4,8.3,5.7,7.7
IND93B,1514899797288,135.0,7.4,30.0,6.0,9.2,8.9
IND93B,1514903397546,77.0,7.2,32.7,8.9,5.0,12.0
IND93B,1514907001568,70.0,7.5,33.9,8.4,9.2,12.0
IND93B,1514910602330,159.0,7.7,34.3,9.3,7.1,7.5
IND93B,1514914195534,90.0,7.6,29.7,6.0,10.0,8.4
IND93B,1514917796198,104.0,7.6,30.4,8.9,10.0,12.0
IND93B,1514921403934,155.0,7.3,27.6,7.9,8.0,12.0
IND93B,1514925000075,206.0,6.9,30.3,6.0,7.1,12.0
IND93B,1514928603421,149.0,6.7,28.1,8.2,6.7,12.0
IND93B,1514932202328,234.0,6.3,32.2,6.4,10.0,8.0
IND93B,1514935795444,237.0,6.6,27.3,6.0,9.7,9.0
IND93B,1514939395433,190.0,6.7,23.2,6.0,9.8,8.6
IND93B,1514943003248,116.0,7.0,26.9,6.0,7.7,4.8
IND93B,1514946605407,153.0,6.8,25.7,6.7,10.0,2.9
IND93B,1514950202221,207.0,7.0,28.8,10.6,10.0,0.2
IND93B,1514953795435,251.0,7.3,25.0,10.9,10.0,1.1
IND93B,1514957401328,300.0,7.6,20.1,13.6,10.0,1.9
IND93B,1514960998506,300.0,7.8,25.1,16.3,8.5,1.1
IND93B,1514964601491,233.0,8.2,28.6,18.4,10.0,4.1
IND93B,1514968203100,183.0,8.6,30.7,17.4,10.0,0.8
IND93B,1514971803818,114.0,9.1,26.6,16.1,7.1,0.2
IND93B,1514975404110,70.0,9.4,27.5,15.7,3.9,3.4
IND93B,1514979005331,70.0,9.7,31.8,15.8,3.6,3.1
IND93B,1514982597591,70.0,9.3,32.1,19.4,1.8,0.5
IND93B,1514986197900,70.0,9.7,30.3,20.9,5.6,5.0
IND93B,1514989800415,92.0,9.2,30.5,21.5,1.0,0.3
IND93B,1514993398269,94.0,9.1,32.0,16.6,1.0,0.2
IND93B,1514996999002,139.0,9.0,35.4,13.5,1.0,0.2
IND93B,1515000603078,193.0,9.2,31.5,8.6,1.0,0.2
IND93B,1515004202355,102.0,9.0,30.9,6.0,1.4,0.2
IND93B,1515007805411,70.0,9.3,33.0,6.0,4.5,2.5
IND93B,1515011401796,70.0,8.9,36.9,10.3,3.2,0.2
IND93B,1515014996939,98.0,8.8,37.3,13.6,1.6,3.7
IND93B,1515018601892,189.0,9.0,40.9,9.7,5.2,7.1
IND93B,1515022201287,228.0,9.3,39.8,8.4,7.0,6.5
IND93B,1515025799625,300.0,9.1,37.5,10.7,4.2,9.3
IND93B,1515029405022,277.0,8.6,42.5,6.6,7.9,11.1
IND93B,1515033000636,207.0,8.6,45.6,9.3,9.2,6.2
IND93B,1515036601470,275.0,8.2,48.2,6.0,10.0,7.3
IND93B,1515040195915,281.0,8.4,44.8,10.1,8.8,3.0
IND93B,1515043801431,300.0,8.2,48.9,7.1,10.0,4.3
IND93B,1515047399800,204.0,8.5,52.4,7.6,8.3,3.7
IND93B,1515051002049,206.0,8.8,50.3,6.0,10.0,3.0
IND93B,1515054603424,119.0,9.1,48.9,6.0,10.0,0.2
IND93B,1515058202685,98.0,9.5,52.9,6.0,10.0,2.7
IND93B,1515061798007,70.0,9.6,49.9,6.0,10.0,7.7
IND93B,1515065395993,85.0,10.0,52.5,7.1,9.5,2.8
IND93B,1515069005056,86.0,10.0,51.0,8.8,10.0,5.4
IND93B,1515072601131,133.0,10.0,46.4,11.2,6.8,5.9
IND93B,1515076198474,119.0,10.0,48.3,6.9,10.0,10.0
IND93B,1515079803808,80.0,10.0,50.5,6.0,10.0,12.0
IND93B,1515083396357,70.0,10.0,45.9,7.5,10.0,10.5
IND93B,1515086997598,124.0,9.8,49.6,6.5,7.0,6.2
IND93B,1515090602723,104.0,9.9,53.4,6.0,10.0,7.9
IND93B,1515094204628,119.0,9.5,57.7,9.1,6.3,5.1
IND93B,1515097800395,193.0,9.6,60.7,13.4,2.3,5.8
IND93B,1515101403170,205.0,9.1,60.3,9.7,1.0,8.7
IND93B,1515105000744,125.0,9.3,61.1,8.2,6.0,12.0
IND93B,1515108599044,119.0,9.6,61.0,7.8,7.0,11.9
IND93B,1515112201583,150.0,9.8,64.8,6.0,10.0,12.0
IND93B,1515115801546,208.0,9.5,65.5,7.9,5.9,12.0
IND93B,1515119395695,285.0,9.4,65.3,9.5,8.3,12.0
IND93B,1515122998803,189.0,9.2,66.3,6.0,5.6,11.1
IND93B,1515126599986,167.0,9.0,66.1,7.2,6.0,11.2
IND93B,1515130204999,151.0,9.0,69.1,10.1,2.0,7.9
IND93B,1515133800080,204.0,9.1,71.7,10.7,2.2,10.4
IND93B,1515137402354,139.0,9.3,68.3,7.6,5.8,8.3
IND93B,1515140995781,98.0,9.7,72.4,7.8,7.5,12.0
IND93B,1515144599437,70.0,9.2,70.2,11.8,8.6,10.4
IND93B,1515148199336,74.0,9.3,72.8,7.5,8.5,9.2
IND93B,1515151802919,70.0,8.9,74.1,6.0,8.8,12.0
IND93B,1515155402076,70.0,8.5,76.0,9.8,5.6,10.1
IND93B,1515159004611,70.0,8.9,72.0,12.1,5.0,12.0
IND93B,1515162604034,70.0,8.8,69.5,11.3,3.2,12.0
IND93B,1515166198554,121.0,8.4,73.3,10.2,6.9,10.8
IND93B,1515169798988,88.0,8.2,74.0,6.0,2.0,7.0
IND93B,1515173401520,144.0,8.2,77.4,6.0,1.0,3.4
IND93B,1515177000270,114.0,8.4,80.1,6.0,1.0,0.2
IND93B,1515180599685,112.0,8.0,84.9,8.0,4.1,0.2
IND93B,1515184200558,71.0,7.6,86.6,6.6,3.2,0.2
IND93B,1515187799185,70.0,7.4,88.2,10.3,1.0,2.8
IND93B,1515191403452,101.0,7.6,92.9,14.3,1.0,1.5
IND93B,1515194999489,70.0,7.7,89.1,12.9,1.0,2.9
IND93B,1515198598348,70.0,8.2,87.8,16.6,4.4,0.2
IND93B,1515202202639,101.0,7.8,91.8,17.9,7.0,0.2
IND93B,1515205801359,70.0,7.4,88.8,16.9,3.5,3.9
IND93B,1515209401533,70.0,7.6,84.5,15.7,1.0,8.6
