id,time,vol,ph,solids,hardness,oil,bod
IND15B,1514658598641,1883.0,6.0,35.0,92.0,2.0,9.0
IND15B,1514662204569,1960.0,5.8,33.8,89.4,3.9,12.1
IND15B,1514665795441,1943.0,6.3,31.4,90.4,6.0,11.9
IND15B,1514669400231,1902.0,6.4,35.8,91.3,5.4,7.0
IND15B,1514672998744,1919.0,6.8,35.7,89.0,6.0,3.0
IND15B,1514676600670,1922.0,6.6,40.2,89.4,6.0,2.0
IND15B,1514680201165,1915.0,6.2,37.1,86.2,6.0,2.1
IND15B,1514683799383,1890.0,6.0,35.3,85.9,4.9,4.0
IND15B,1514687404118,1920.0,5.8,36.0,88.7,6.0,3.9
IND15B,1514690998180,1920.0,5.8,35.9,84.6,5.3,3.9
IND15B,1514694600388,1953.0,5.9,38.9,83.2,5.6,6.7
IND15B,1514698195964,1857.0,6.1,37.5,87.1,6.0,8.7
IND15B,1514701804141,1860.0,6.3,40.4,84.9,6.0,9.7
IND15B,1514705399201,1835.0,6.2,38.2,88.3,6.0,6.9
IND15B,1514708998866,1893.0,6.5,38.7,92.6,2.7,4.5
IND15B,1514712603372,1813.0,6.4,42.1,90.0,0.0,2.0
IND15B,1514716198927,1792.0,6.6,37.7,92.5,3.7,3.9
IND15B,1514719803337,1740.0,6.9,38.3,90.2,2.9,2.0
IND15B,1514723396739,1817.0,7.4,41.7,87.6,1.1,6.1
IND15B,1514727002862,1893.0,7.9,40.8,86.1,0.0,7.4
IND15B,1514730604021,1951.0,8.2,42.1,87.7,1.4,12.3
IND15B,1514734196647,1912.0,7.8,40.8,89.4,1.7,8.2
IND15B,1514737796437,1970.0,8.2,36.2,88.8,0.0,8.1
IND15B,1514741404044,1977.0,8.6,37.8,91.3,1.4,8.1
IND15B,1514744996340,2072.0,9.1,34.9,91.3,1.9,4.4
IND15B,1514748598547,2107.0,8.8,33.3,91.9,0.0,7.9
IND15B,1514752205115,2206.0,8.5,33.9,87.8,0.0,9.0
IND15B,1514755803537,2196.0,8.7,36.1,84.0,0.3,4.2
IND15B,1514759403975,2275.0,8.6,38.2,81.5,0.0,2.1
IND15B,1514763004682,2190.0,8.5,38.0,84.3,2.3,2.0
IND15B,1514766602726,2219.0,8.4,33.1,83.0,2.1,6.3
IND15B,1514770201353,2191.0,8.9,37.6,80.8,5.9,9.9
IND15B,1514773795466,2277.0,9.0,36.9,80.5,5.7,8.3
IND15B,1514777402154,2261.0,9.0,41.5,76.8,1.6,13.1
IND15B,1514780998331,2163.0,8.7,45.2,77.1,6.0,16.0
IND15B,1514784597797,2064.0,8.9,43.6,81.2,5.5,11.5
IND15B,1514788200651,2033.0,8.7,45.2,82.3,4.1,9.6
IND15B,1514791795925,1976.0,9.1,41.7,82.2,4.6,10.9
IND15B,1514795402225,2036.0,9.2,40.5,82.1,3.3,12.1
IND15B,1514798998213,1944.0,8.7,42.3,86.4,0.0,8.8
IND15B,1514802599304,1975.0,8.2,37.5,88.2,0.3,13.4
IND15B,1514806201371,1960.0,8.3,38.5,91.0,0.0,11.3
IND15B,1514809798626,2054.0,8.5,37.0,92.1,4.0,10.0
IND15B,1514813399022,1981.0,8.9,37.1,88.7,0.0,8.2
IND15B,1514816997237,2073.0,9.4,40.9,86.0,0.6,5.8
IND15B,1514820601234,2013.0,9.0,43.3,83.6,2.6,8.9
IND15B,1514824195559,1942.0,8.9,41.2,79.9,0.0,6.2
IND15B,1514827804852,1967.0,9.0,41.5,82.2,2.3,9.7
IND15B,1514831401093,1889.0,8.7,45.4,82.5,5.5,5.1
IND15B,1514835004272,1890.0,8.8,43.1,77.9,6.0,7.1
IND15B,1514838603678,1934.0,8.6,48.1,79.3,1.2,9.7
IND15B,1514842195854,1856.0,8.6,52.6,78.9,0.0,13.8
IND15B,1514845798270,1833.0,8.5,51.6,75.8,3.4,10.0
IND15B,1514849402877,1879.0,8.8,54.8,78.3,1.4,10.1
IND15B,1514853000357,1979.0,8.5,53.4,80.3,0.0,9.6
IND15B,1514856598807,2072.0,8.9,57.7,83.7,4.6,6.6
IND15B,1514860201175,2107.0,8.6,53.8,86.2,3.0,9.6
IND15B,1514863795907,2140.0,9.0,50.1,88.3,4.1,10.3
IND15B,1514867402366,2115.0,9.4,48.1,88.8,3.3,11.8
IND15B,1514871002936,2101.0,9.1,44.1,92.0,6.0,11.4
IND15B,1514874597642,2138.0,8.8,44.5,95.5,6.0,9.3
IND15B,1514878200414,2140.0,8.6,48.4,91.9,1.1,6.8
IND15B,1514881797067,2078.0,8.9,52.2,90.2,0.0,2.7
IND15B,1514885400433,2171.0,9.2,55.9,86.8,0.0,4.5
IND15B,1514888996820,2191.0,9.2,60.1,82.9,0.0,5.3
IND15B,1514892604350,2245.0,8.7,55.3,80.0,0.3,3.2
