id,time,vol
IND26A,1514658603067,68608.0
IND26A,1514662201149,68592.0
IND26A,1514665798162,68511.0
IND26A,1514669395873,68474.0
IND26A,1514672996220,68387.0
IND26A,1514676601642,68324.0
IND26A,1514680204210,68407.0
IND26A,1514683805202,68385.0
IND26A,1514687399375,68356.0
IND26A,1514690999402,68331.0
IND26A,1514694599887,68333.0
IND26A,1514698201864,68246.0
IND26A,1514701800627,68244.0
IND26A,1514705400474,68282.0
IND26A,1514708999472,68294.0
IND26A,1514712598778,68279.0
IND26A,1514716195508,68218.0
IND26A,1514719803357,68207.0
IND26A,1514723404502,68290.0
IND26A,1514726998666,68241.0
IND26A,1514730604057,68230.0
IND26A,1514734200388,68228.0
IND26A,1514737802061,68206.0
IND26A,1514741405364,68268.0
IND26A,1514745000387,68195.0
IND26A,1514748602551,68235.0
IND26A,1514752198075,68281.0
IND26A,1514755801039,68258.0
IND26A,1514759403003,68317.0
IND26A,1514762998697,68380.0
IND26A,1514766602687,68309.0
IND26A,1514770195515,68347.0
IND26A,1514773805064,68312.0
IND26A,1514777402040,68306.0
IND26A,1514781004642,68284.0
IND26A,1514784595841,68346.0
IND26A,1514788203910,68412.0
IND26A,1514791797370,68439.0
IND26A,1514795397753,68441.0
IND26A,1514799004342,68484.0
IND26A,1514802596863,68427.0
IND26A,1514806202832,68393.0
IND26A,1514809802624,68329.0
IND26A,1514813399448,68383.0
IND26A,1514817003926,68373.0
IND26A,1514820601286,68369.0
IND26A,1514824203024,68279.0
IND26A,1514827800142,68216.0
IND26A,1514831405174,68298.0
IND26A,1514835004336,68395.0
IND26A,1514838604234,68474.0
IND26A,1514842200523,68516.0
IND26A,1514845796231,68541.0
IND26A,1514849398271,68530.0
IND26A,1514853002761,68476.0
IND26A,1514856597820,68511.0
IND26A,1514860195977,68412.0
IND26A,1514863796985,68336.0
IND26A,1514867402483,68359.0
IND26A,1514871004869,68370.0
IND26A,1514874599287,68385.0
IND26A,1514878205396,68326.0
IND26A,1514881795960,68294.0
IND26A,1514885404903,68299.0
IND26A,1514889004052,68297.0
IND26A,1514892601276,68306.0
IND26A,1514896205265,68248.0
IND26A,1514899798365,68170.0
IND26A,1514903399313,68217.0
IND26A,1514906996023,68282.0
IND26A,1514910598594,68315.0
IND26A,1514914199545,68412.0
IND26A,1514917796196,68452.0
IND26A,1514921402391,68532.0
IND26A,1514924997400,68471.0
IND26A,1514928602795,68554.0
IND26A,1514932204337,68537.0
IND26A,1514935800376,68519.0
IND26A,1514939404107,68444.0
IND26A,1514943000250,68509.0
IND26A,1514946598917,68515.0
IND26A,1514950202125,68606.0
IND26A,1514953804652,68529.0
IND26A,1514957405097,68618.0
IND26A,1514960995542,68646.0
IND26A,1514964600407,68594.0
IND26A,1514968202199,68537.0
IND26A,1514971797475,68588.0
IND26A,1514975395636,68599.0
IND26A,1514978999902,68566.0
IND26A,1514982598914,68603.0
IND26A,1514986200414,68555.0
IND26A,1514989802282,68583.0
IND26A,1514993397221,68621.0
IND26A,1514996999980,68717.0
IND26A,1515000604203,68807.0
IND26A,1515004200701,68784.0
IND26A,1515007799273,68882.0
IND26A,1515011398495,68822.0
IND26A,1515014999444,68813.0
IND26A,1515018596716,68907.0
IND26A,1515022200930,68815.0
IND26A,1515025797085,68772.0
IND26A,1515029398284,68762.0
IND26A,1515032999517,68815.0
IND26A,1515036596224,68877.0
IND26A,1515040198054,68796.0
IND26A,1515043797682,68734.0
IND26A,1515047401638,68681.0
IND26A,1515050999391,68631.0
IND26A,1515054598224,68715.0
IND26A,1515058204638,68692.0
IND26A,1515061803233,68607.0
IND26A,1515065402756,68584.0
IND26A,1515069001373,68597.0
IND26A,1515072603474,68623.0
IND26A,1515076200917,68702.0
IND26A,1515079799277,68602.0
IND26A,1515083401032,68665.0
IND26A,1515087004650,68602.0
IND26A,1515090596404,68555.0
IND26A,1515094201460,68573.0
IND26A,1515097799672,68586.0
IND26A,1515101397819,68549.0
IND26A,1515104997271,68564.0
IND26A,1515108603291,68623.0
IND26A,1515112198043,68673.0
IND26A,1515115798903,68613.0
IND26A,1515119396707,68586.0
IND26A,1515123000720,68586.0
IND26A,1515126603067,68656.0
IND26A,1515130196679,68698.0
IND26A,1515133801159,68789.0
IND26A,1515137399627,68839.0
IND26A,1515140996124,68809.0
IND26A,1515144599007,68806.0
IND26A,1515148203547,68733.0
IND26A,1515151800779,68640.0
IND26A,1515155396187,68665.0
IND26A,1515158996781,68703.0
IND26A,1515162597506,68620.0
IND26A,1515166200236,68622.0
IND26A,1515169799680,68719.0
IND26A,1515173396234,68742.0
IND26A,1515176998345,68751.0
IND26A,1515180600484,68670.0
IND26A,1515184202892,68581.0
IND26A,1515187801959,68584.0
IND26A,1515191403829,68636.0
IND26A,1515194999488,68617.0
IND26A,1515198602540,68535.0
IND26A,1515202201024,68595.0
IND26A,1515205800200,68690.0
IND26A,1515209398427,68629.0
IND26A,1515213003508,68679.0
IND26A,1515216600268,68610.0
IND26A,1515220203020,68541.0
IND26A,1515223797959,68562.0
IND26A,1515227400292,68466.0
IND26A,1515231001146,68502.0
IND26A,1515263404366,68605.0
IND26A,1515266995991,68563.0
IND26A,1515270597174,68528.0
IND26A,1515274203356,68471.0
IND26A,1515277804632,68483.0
IND26A,1515281401839,68555.0
IND26A,1515285002794,68472.0
IND26A,1515288605165,68496.0
IND26A,1515292204206,68535.0
IND26A,1515295797901,68442.0
IND26A,1515299402411,68391.0
IND26A,1515303000823,68394.0
IND26A,1515306598742,68492.0
IND26A,1515310204065,68567.0
IND26A,1515313804370,68643.0
IND26A,1515317400854,68667.0
IND26A,1515321003185,68744.0
IND26A,1515324604756,68782.0
IND26A,1515328205271,68849.0
IND26A,1515331801312,68921.0
IND26A,1515335401818,68843.0
IND26A,1515339000265,68900.0
IND26A,1515342602344,68849.0
IND26A,1515346204933,68797.0
IND26A,1515349799365,68705.0
IND26A,1515353398460,68771.0
IND26A,1515356995951,68769.0
IND26A,1515360602912,68749.0
IND26A,1515364201232,68836.0
IND26A,1515367799125,68931.0
IND26A,1515371403680,69024.0
IND26A,1515374997027,68943.0
IND26A,1515378601221,68936.0
IND26A,1515382197733,68990.0
IND26A,1515385796152,68987.0
IND26A,1515389397630,69068.0
IND26A,1515392995782,69164.0
IND26A,1515396596887,69220.0
IND26A,1515400197680,69174.0
IND26A,1515403804072,69263.0
IND26A,1515407396719,69172.0
IND26A,1515410998849,69241.0
IND26A,1515414602583,69294.0
IND26A,1515418204787,69226.0
IND26A,1515421797175,69198.0
IND26A,1515425401648,69111.0
IND26A,1515428996603,69023.0
IND26A,1515432599452,69068.0
IND26A,1515436204143,69153.0
IND26A,1515439804959,69091.0
IND26A,1515443396464,69002.0
IND26A,1515447000408,68964.0
IND26A,1515450598528,68871.0
IND26A,1515454202544,68944.0
IND26A,1515457795510,68966.0
IND26A,1515461403304,69044.0
IND26A,1515464998224,69113.0
IND26A,1515468604976,69085.0
IND26A,1515472199575,69166.0
IND26A,1515475801461,69073.0
IND26A,1515479400942,69018.0
IND26A,1515483003559,69072.0
IND26A,1515486598454,69016.0
IND26A,1515490197029,69032.0
IND26A,1515493803137,69111.0
IND26A,1515497396581,69044.0
IND26A,1515501003153,68990.0
IND26A,1515504600547,68893.0
IND26A,1515508201085,68796.0
IND26A,1515511796773,68792.0
IND26A,1515515397871,68716.0
IND26A,1515518999738,68765.0
IND26A,1515522602045,68691.0
IND26A,1515526198590,68723.0
IND26A,1515529796467,68769.0
IND26A,1515533404411,68711.0
IND26A,1515537003625,68733.0
IND26A,1515540595549,68763.0
IND26A,1515544199782,68717.0
IND26A,1515547803393,68669.0
IND26A,1515551403777,68622.0
IND26A,1515555000155,68533.0
IND26A,1515558599424,68443.0
IND26A,1515562200180,68485.0
IND26A,1515565804207,68516.0
IND26A,1515569401708,68575.0
IND26A,1515572999007,68673.0
IND26A,1515576605362,68690.0
IND26A,1515580199465,68676.0
