id,time,vol
IND47A,1514658597947,5583.0
IND47A,1514662195769,5671.0
IND47A,1514665798314,5715.0
IND47A,1514669395948,5789.0
IND47A,1514673002564,5723.0
IND47A,1514676602757,5657.0
IND47A,1514680199684,5620.0
IND47A,1514683805236,5653.0
IND47A,1514687403194,5592.0
IND47A,1514691000019,0.0
IND47A,1514694598214,0.0
IND47A,1514698197944,0.0
IND47A,1514701795673,0.0
IND47A,1514705403974,0.0
IND47A,1514709001877,0.0
IND47A,1514712604016,0.0
IND47A,1514716204962,0.0
IND47A,1514719803787,0.0
IND47A,1514723400510,0.0
IND47A,1514727001790,0.0
IND47A,1514730604784,0.0
IND47A,1514734199337,0.0
IND47A,1514737804601,0.0
IND47A,1514741403296,0.0
IND47A,1514745000408,5784.0
IND47A,1514748601507,5731.0
IND47A,1514752202809,5642.0
IND47A,1514755803164,5684.0
IND47A,1514759402441,5738.0
IND47A,1514762997252,5706.0
IND47A,1514766598665,5775.0
IND47A,1514770201123,5727.0
IND47A,1514773800956,5705.0
IND47A,1514777404178,0.0
IND47A,1514780999279,0.0
IND47A,1514784600655,0.0
IND47A,1514788199477,0.0
IND47A,1514791803804,0.0
IND47A,1514795400876,0.0
IND47A,1514799000708,0.0
IND47A,1514802604336,0.0
IND47A,1514806195819,0.0
IND47A,1514809801738,0.0
IND47A,1514813397009,0.0
IND47A,1514816997076,0.0
IND47A,1514820598900,0.0
IND47A,1514824202508,0.0
IND47A,1514827797791,0.0
IND47A,1514831398131,6047.0
IND47A,1514835000163,6025.0
IND47A,1514838600737,5993.0
IND47A,1514842200849,6059.0
IND47A,1514845801032,6019.0
IND47A,1514849401361,6104.0
IND47A,1514853004401,6137.0
IND47A,1514856600242,6090.0
IND47A,1514860197462,6108.0
IND47A,1514863802766,0.0
IND47A,1514867401406,0.0
IND47A,1514871004186,0.0
IND47A,1514874600015,0.0
IND47A,1514878203671,0.0
IND47A,1514881803700,0.0
IND47A,1514885395993,0.0
IND47A,1514888998858,0.0
IND47A,1514892598306,0.0
IND47A,1514896198328,0.0
IND47A,1514899803593,0.0
IND47A,1514903399659,0.0
IND47A,1514906997900,0.0
IND47A,1514910601900,0.0
IND47A,1514914201904,0.0
IND47A,1514917798191,6547.0
IND47A,1514921399137,6468.0
IND47A,1514925003337,6457.0
IND47A,1514928604891,6360.0
IND47A,1514932201501,6355.0
IND47A,1514935796148,6286.0
IND47A,1514939404419,6311.0
IND47A,1514943002164,6240.0
IND47A,1514946595622,6164.0
IND47A,1514950200354,0.0
IND47A,1514953796792,0.0
IND47A,1514957398188,0.0
IND47A,1514960997701,0.0
IND47A,1514964600867,0.0
IND47A,1514968196833,0.0
IND47A,1514971804417,0.0
IND47A,1514975398191,0.0
IND47A,1514979003832,0.0
IND47A,1514982600879,0.0
IND47A,1514986196856,0.0
IND47A,1514989799587,0.0
IND47A,1514993396333,0.0
IND47A,1514997003470,0.0
IND47A,1515000603107,0.0
IND47A,1515004203066,6130.0
IND47A,1515007802664,6172.0
IND47A,1515011396245,6075.0
IND47A,1515014999917,6049.0
IND47A,1515018600184,6095.0
IND47A,1515022200456,6053.0
IND47A,1515025804516,5983.0
IND47A,1515029404649,5991.0
IND47A,1515033003785,5971.0
IND47A,1515036605142,0.0
IND47A,1515040196116,0.0
IND47A,1515043796198,0.0
IND47A,1515047400468,0.0
IND47A,1515050997319,0.0
IND47A,1515054597242,0.0
IND47A,1515058199116,0.0
IND47A,1515061804315,0.0
IND47A,1515065402200,0.0
IND47A,1515068998195,0.0
IND47A,1515072596720,0.0
IND47A,1515076204984,0.0
IND47A,1515079795680,0.0
IND47A,1515083398280,0.0
IND47A,1515087003404,0.0
IND47A,1515090599825,6289.0
IND47A,1515094202000,6341.0
IND47A,1515097802204,6351.0
IND47A,1515101401031,6304.0
IND47A,1515105003924,6380.0
IND47A,1515108597910,6315.0
IND47A,1515112200985,6344.0
IND47A,1515115799523,6311.0
IND47A,1515119399611,6311.0
IND47A,1515122998485,0.0
IND47A,1515126597894,0.0
IND47A,1515130203193,0.0
IND47A,1515133805353,0.0
IND47A,1515137401582,0.0
IND47A,1515141001075,0.0
IND47A,1515144601854,0.0
IND47A,1515148203147,0.0
IND47A,1515151797370,0.0
IND47A,1515155397674,0.0
IND47A,1515159000241,0.0
IND47A,1515162599336,0.0
IND47A,1515166200013,0.0
IND47A,1515169796320,0.0
IND47A,1515173398298,0.0
IND47A,1515177002753,6207.0
IND47A,1515180600244,6230.0
IND47A,1515184202401,6231.0
IND47A,1515187801596,6300.0
IND47A,1515191396640,6353.0
IND47A,1515195000503,6313.0
IND47A,1515198599047,6373.0
IND47A,1515202196099,6393.0
IND47A,1515205804732,6444.0
IND47A,1515209400071,0.0
IND47A,1515212996292,0.0
IND47A,1515216596775,0.0
IND47A,1515220200323,0.0
IND47A,1515223802753,0.0
IND47A,1515227403523,0.0
IND47A,1515231002086,0.0
IND47A,1515234601726,0.0
IND47A,1515238198809,0.0
IND47A,1515241800394,0.0
IND47A,1515245404525,0.0
IND47A,1515248997137,0.0
IND47A,1515252598143,0.0
IND47A,1515256196106,0.0
IND47A,1515259800608,0.0
IND47A,1515263396984,6114.0
IND47A,1515266999692,6014.0
IND47A,1515270598748,6039.0
IND47A,1515274199741,6027.0
IND47A,1515277801850,6105.0
IND47A,1515281403237,6020.0
IND47A,1515284998405,6059.0
IND47A,1515288601804,6093.0
IND47A,1515292200792,6022.0
IND47A,1515295797287,0.0
IND47A,1515299402147,0.0
IND47A,1515302997553,0.0
IND47A,1515306604063,0.0
IND47A,1515310198137,0.0
IND47A,1515313798574,0.0
IND47A,1515317398839,0.0
IND47A,1515321002417,0.0
IND47A,1515324595469,0.0
IND47A,1515328198152,0.0
IND47A,1515331796567,0.0
IND47A,1515335396896,0.0
IND47A,1515339000399,0.0
IND47A,1515342595612,0.0
IND47A,1515346196799,0.0
IND47A,1515349803123,5563.0
IND47A,1515353405427,5477.0
IND47A,1515357005042,5486.0
IND47A,1515360603403,5584.0
IND47A,1515364197326,5519.0
IND47A,1515367802378,5576.0
IND47A,1515371396232,5639.0
IND47A,1515374997342,5572.0
IND47A,1515378604766,5586.0
IND47A,1515382199069,0.0
IND47A,1515385801002,0.0
IND47A,1515389399369,0.0
IND47A,1515392996409,0.0
IND47A,1515396600896,0.0
IND47A,1515400204747,0.0
IND47A,1515403805283,0.0
IND47A,1515407396642,0.0
IND47A,1515410996721,0.0
IND47A,1515414599113,0.0
IND47A,1515418197038,0.0
IND47A,1515421798418,0.0
IND47A,1515425399846,0.0
IND47A,1515428998988,0.0
IND47A,1515432598792,0.0
IND47A,1515436197840,5446.0
IND47A,1515439804993,5440.0
IND47A,1515443401015,5386.0
IND47A,1515446998551,5326.0
IND47A,1515450604362,5293.0
IND47A,1515454203631,5307.0
IND47A,1515457803861,5252.0
IND47A,1515461398140,5337.0
IND47A,1515464995961,5270.0
IND47A,1515468601204,0.0
IND47A,1515472200957,0.0
IND47A,1515475802288,0.0
IND47A,1515479396145,0.0
IND47A,1515483003072,0.0
IND47A,1515486602638,0.0
IND47A,1515490195802,0.0
IND47A,1515493795869,0.0
IND47A,1515497397581,0.0
IND47A,1515500995731,0.0
IND47A,1515504598982,0.0
IND47A,1515508197846,0.0
IND47A,1515511797134,0.0
IND47A,1515515399424,0.0
IND47A,1515519004542,0.0
IND47A,1515522602925,5669.0
