id,time,vol,ph,solids,hardness,oil,bod
IND48B,1514658600747,4008.0,5.0,77.0,94.0,9.0,0.0
IND48B,1514662196209,4006.0,5.8,75.4,94.9,13.2,0.2
IND48B,1514665796318,3984.0,5.8,71.7,96.7,9.2,1.0
IND48B,1514669403673,4061.0,6.2,75.1,101.3,13.5,1.0
IND48B,1514672998427,4072.0,6.6,78.9,98.2,14.0,0.2
IND48B,1514676600713,4055.0,7.1,75.6,94.1,11.4,1.0
IND48B,1514680204999,4047.0,7.0,72.1,95.3,8.4,0.2
IND48B,1514683805381,4036.0,7.3,67.4,92.7,8.1,0.2
IND48B,1514712599880,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514716203720,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514719797365,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514723402029,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514727003213,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514730596745,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514734198359,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514737799288,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514741403136,4380.0,8.5,78.1,106.7,12.5,0.6
IND48B,1514745004918,4408.0,8.7,74.1,110.8,10.0,1.0
IND48B,1514748603108,4426.0,8.4,77.6,109.5,11.5,0.2
IND48B,1514752203060,4371.0,8.3,74.9,107.8,11.0,1.0
IND48B,1514755800150,4339.0,8.5,75.7,106.2,13.8,0.2
IND48B,1514759399813,4413.0,8.6,79.6,105.1,14.0,0.2
IND48B,1514762996443,4493.0,8.7,82.1,108.4,14.0,1.0
IND48B,1514845801355,4811.0,5.8,85.7,92.2,9.0,0.4
IND48B,1514849397660,4711.0,5.8,80.7,94.5,7.2,1.0
IND48B,1514852997389,4735.0,6.2,78.1,97.6,7.5,1.0
IND48B,1514856601432,4727.0,6.2,75.2,102.4,9.1,0.2
IND48B,1514860197315,4765.0,6.4,72.2,103.3,14.0,0.2
IND48B,1514863797649,4688.0,6.4,76.6,107.8,14.0,0.2
IND48B,1514867395487,4769.0,6.8,77.6,112.0,14.0,1.0
IND48B,1514871002523,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514874604919,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514878200190,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514881801659,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514885404205,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514889001648,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514892596497,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514896202619,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514899797221,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514903402456,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514907003900,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514910595754,0.0,0.0,0.0,0.0,0.0,0.0
IND48B,1514914205389,5018.0,9.0,82.1,108.6,14.0,0.9
IND48B,1514917797292,4999.0,8.6,81.0,108.0,14.0,1.0
IND48B,1514921400368,5026.0,9.0,81.6,107.5,9.9,0.5
IND48B,1514925003493,5040.0,8.9,79.9,105.2,8.2,0.2
