id,time,vol,ph,solids,hardness,oil,bod
IND86B,1514658602618,969.0,7.0,86.0,37.0,6.0,9.0
IND86B,1514662198972,1061.0,7.5,84.2,41.6,4.0,7.9
IND86B,1514665795534,1151.0,7.6,81.9,42.8,4.0,12.2
IND86B,1514669400904,1143.0,7.7,84.0,41.0,4.0,12.0
IND86B,1514672998564,1103.0,7.2,82.6,36.5,4.0,16.5
IND86B,1514676597081,1024.0,7.4,82.3,36.3,4.0,14.1
IND86B,1514680203034,951.0,7.8,80.2,36.6,4.0,17.0
IND86B,1514683796697,922.0,8.1,82.4,35.0,4.0,17.0
IND86B,1514687395895,929.0,8.6,79.7,38.9,4.0,13.7
IND86B,1514690996934,930.0,8.6,81.3,38.0,4.0,15.8
IND86B,1514694595966,866.0,8.6,78.3,40.1,6.1,17.0
IND86B,1514698204187,869.0,8.7,74.9,39.5,4.0,13.1
IND86B,1514701801290,926.0,9.0,79.1,39.1,4.0,9.2
IND86B,1514705399422,971.0,8.5,82.0,40.0,6.0,12.6
IND86B,1514708999175,999.0,8.6,80.5,36.8,5.8,7.9
IND86B,1514712602020,964.0,8.2,82.3,38.0,4.0,6.9
IND86B,1514716199724,957.0,8.5,77.8,37.7,5.9,5.6
IND86B,1514719803488,1050.0,8.6,76.5,36.8,10.3,5.0
IND86B,1514723398102,1126.0,8.3,73.1,36.2,6.9,5.0
IND86B,1514726998250,1102.0,7.9,68.8,38.1,9.8,5.0
IND86B,1514730598463,1039.0,7.8,65.3,37.5,13.0,6.5
IND86B,1514734201531,948.0,7.4,70.0,37.6,10.7,5.0
IND86B,1514737795437,979.0,7.7,67.5,42.3,6.3,7.2
IND86B,1514741395830,915.0,7.3,66.6,39.3,7.2,5.0
IND86B,1514745004630,970.0,7.2,61.8,36.2,10.8,5.0
IND86B,1514748604705,1038.0,7.6,58.5,41.0,9.1,6.0
IND86B,1514752197808,1117.0,7.4,59.6,40.1,12.5,9.3
IND86B,1514755804418,1135.0,7.0,61.6,36.7,9.6,5.0
IND86B,1514759405174,1038.0,7.4,63.5,32.5,13.0,5.0
IND86B,1514762997510,1038.0,7.8,64.4,28.1,8.4,5.4
IND86B,1514766603510,1056.0,7.9,66.9,23.4,11.0,5.0
IND86B,1514770201661,1006.0,7.7,63.8,20.8,10.0,5.0
IND86B,1514773798599,1061.0,8.0,64.9,22.1,5.4,5.0
IND86B,1514777405360,1102.0,8.3,62.9,22.1,4.0,5.0
IND86B,1514780997687,1194.0,8.7,60.4,25.0,4.0,5.4
IND86B,1514784598195,1182.0,8.3,58.4,21.9,8.9,10.1
IND86B,1514788196002,1281.0,8.5,55.4,26.1,11.9,12.4
IND86B,1514791804263,1282.0,8.1,56.6,22.0,10.4,11.5
IND86B,1514795401949,1214.0,7.9,54.2,17.2,9.9,11.1
IND86B,1514799005319,1303.0,8.1,56.8,19.1,13.0,13.0
IND86B,1514802603282,1371.0,8.0,58.9,14.5,9.9,9.8
IND86B,1514806202900,1380.0,7.7,63.5,11.4,13.0,6.2
IND86B,1514809797749,1355.0,8.1,65.2,11.0,10.9,5.0
IND86B,1514813403163,1271.0,8.4,62.9,15.4,13.0,5.0
IND86B,1514817005333,1191.0,8.6,58.6,14.6,10.3,8.0
IND86B,1514820598659,1269.0,8.1,57.5,19.6,9.8,11.4
IND86B,1514824196445,1353.0,8.0,54.9,18.6,8.0,8.7
IND86B,1514827801620,1442.0,8.4,50.2,19.5,4.7,9.8
IND86B,1514831398873,1430.0,8.1,47.9,21.3,4.0,7.3
IND86B,1514835001794,1426.0,7.9,42.9,17.4,4.0,5.0
IND86B,1514838595446,1475.0,7.7,45.7,20.6,7.6,5.0
IND86B,1514842199929,1434.0,7.2,48.6,24.3,11.6,5.0
IND86B,1514845796737,1357.0,7.0,46.8,24.9,9.6,8.5
IND86B,1514849401793,1313.0,6.7,45.1,25.0,5.4,7.5
IND86B,1514852997665,1325.0,6.7,41.5,21.3,6.3,8.5
IND86B,1514856597490,1418.0,6.5,38.1,16.8,4.0,12.3
IND86B,1514860200335,1407.0,6.2,42.3,21.1,8.8,16.5
IND86B,1514863796706,1367.0,6.2,39.7,16.8,7.1,17.0
IND86B,1514867399954,1317.0,6.5,41.7,18.7,11.4,17.0
IND86B,1514871002122,1316.0,6.3,42.9,18.8,9.5,17.0
IND86B,1514874600249,1409.0,6.0,41.1,22.9,7.4,12.0
IND86B,1514878196360,1355.0,6.0,38.6,19.6,5.0,9.5
IND86B,1514881804050,1368.0,6.0,38.8,16.8,4.0,10.5
IND86B,1514885404878,1354.0,6.3,37.0,13.7,6.6,15.1
IND86B,1514889002230,1260.0,6.0,32.8,16.0,5.0,17.0
IND86B,1514892601625,1248.0,6.2,37.8,11.3,9.8,15.2
IND86B,1514896196406,1149.0,6.4,37.2,15.5,5.7,17.0
IND86B,1514899799422,1152.0,6.3,36.2,11.0,4.0,17.0
IND86B,1514903403664,1165.0,6.0,37.7,13.4,4.0,17.0
IND86B,1514906995726,1138.0,6.0,37.6,18.1,7.5,17.0
IND86B,1514910597450,1162.0,6.1,39.7,20.2,11.4,13.7
IND86B,1514914198473,1198.0,6.1,43.5,23.3,6.7,17.0
IND86B,1514917804545,1261.0,6.5,38.6,25.6,11.1,12.7
IND86B,1514921398063,1312.0,6.5,36.4,25.0,9.9,16.3
IND86B,1514925004187,1400.0,6.5,41.0,20.9,5.9,11.8
IND86B,1514928597794,1418.0,6.3,45.5,18.8,4.0,7.6
IND86B,1514932197015,1443.0,6.7,48.0,19.8,8.3,8.7
IND86B,1514935796457,1375.0,6.3,48.5,22.6,6.8,6.1
IND86B,1514939403382,1343.0,6.2,49.9,22.4,4.0,5.5
IND86B,1514943000767,1268.0,6.0,48.3,27.0,5.6,8.3
IND86B,1514946603186,1284.0,6.1,47.3,29.4,4.0,13.2
IND86B,1514950201146,1323.0,6.0,43.6,24.4,4.6,15.3
IND86B,1514953796700,1363.0,6.0,39.9,28.4,4.0,12.4
IND86B,1514957404150,1282.0,6.0,36.8,27.8,7.3,14.8
IND86B,1514960998995,1339.0,6.2,40.1,22.8,11.4,13.5
IND86B,1514964598097,1420.0,6.6,40.5,26.9,10.6,12.1
IND86B,1514968195599,1480.0,6.6,38.3,27.6,6.5,13.5
IND86B,1514971801872,1576.0,6.3,38.4,25.4,10.3,8.9
IND86B,1514975403948,1541.0,6.0,43.2,29.6,10.1,6.8
IND86B,1514978997712,1506.0,6.1,45.4,29.4,8.5,8.1
IND86B,1514982601123,1445.0,6.0,40.5,31.1,8.8,5.0
IND86B,1514986201208,1456.0,6.0,36.4,27.8,8.0,9.8
IND86B,1514989804404,1505.0,6.4,36.0,28.4,10.2,6.5
IND86B,1514993397419,1432.0,6.7,32.8,27.4,11.5,5.1
IND86B,1514997001439,1401.0,6.3,29.6,25.2,13.0,5.0
