id,time,vol
IND28A,1514658596193,1142.0
IND28A,1514662204157,1097.0
IND28A,1514665800093,1138.0
IND28A,1514669405094,1057.0
IND28A,1514672997091,1025.0
IND28A,1514676603466,953.0
IND28A,1514680195859,939.0
IND28A,1514683804962,885.0
IND28A,1514687401398,966.0
IND28A,1514691001988,972.0
IND28A,1514694600560,1014.0
IND28A,1514698200871,1038.0
IND28A,1514701804820,1136.0
IND28A,1514705403222,1042.0
IND28A,1514709000084,1079.0
IND28A,1514712598624,1077.0
IND28A,1514716205139,1072.0
IND28A,1514719796280,1082.0
IND28A,1514723404233,1098.0
IND28A,1514726996622,1128.0
IND28A,1514730595587,1111.0
IND28A,1514734205337,1068.0
IND28A,1514737803509,968.0
IND28A,1514741400495,1006.0
IND28A,1514744999517,963.0
IND28A,1514748602819,1014.0
IND28A,1514752195541,1026.0
IND28A,1514755799562,1023.0
IND28A,1514759395845,941.0
IND28A,1514763004810,894.0
IND28A,1514766603235,974.0
IND28A,1514770196255,980.0
IND28A,1514773803000,883.0
IND28A,1514777399996,879.0
IND28A,1514780999952,882.0
IND28A,1514784601467,826.0
IND28A,1514788201597,763.0
IND28A,1514791798322,709.0
IND28A,1514795403722,760.0
IND28A,1514799001778,741.0
IND28A,1514802605096,834.0
IND28A,1514806198845,801.0
IND28A,1514809805206,836.0
IND28A,1514813402163,843.0
IND28A,1514816995618,934.0
IND28A,1514820595977,909.0
IND28A,1514824196662,966.0
IND28A,1514827803831,955.0
IND28A,1514831401314,1049.0
IND28A,1514834995469,1051.0
IND28A,1514838603125,1104.0
IND28A,1514842200514,1118.0
IND28A,1514845801478,1193.0
IND28A,1514849396840,1128.0
IND28A,1514853003878,1193.0
IND28A,1514856600384,1183.0
IND28A,1514860204586,1161.0
IND28A,1514863797302,1090.0
IND28A,1514867401304,1067.0
IND28A,1514871001976,1136.0
IND28A,1514874597248,1205.0
IND28A,1514878205080,1278.0
IND28A,1514881802019,1289.0
IND28A,1514885403196,1252.0
IND28A,1514888998645,1311.0
IND28A,1514892598095,1225.0
IND28A,1514896204108,1278.0
IND28A,1514899799974,1236.0
IND28A,1514903397154,1270.0
IND28A,1514907003505,1333.0
IND28A,1514910598861,1408.0
IND28A,1514914205228,1417.0
IND28A,1514917804648,1404.0
IND28A,1514921401249,1396.0
IND28A,1514924997485,1327.0
IND28A,1514928598332,1392.0
IND28A,1514932203570,1416.0
IND28A,1514935802187,1347.0
IND28A,1514939400014,1299.0
IND28A,1514943003985,1394.0
IND28A,1514946604711,1475.0
IND28A,1514950203622,1417.0
IND28A,1514953805321,1442.0
IND28A,1514957401148,1518.0
IND28A,1514961000693,1518.0
IND28A,1514964599840,1422.0
IND28A,1514968197555,1440.0
IND28A,1514971804203,1518.0
IND28A,1514975404534,1480.0
IND28A,1514978999348,1424.0
IND28A,1514982602731,1496.0
IND28A,1514986205380,1518.0
IND28A,1514989798254,1518.0
IND28A,1514993397590,1427.0
IND28A,1514997002297,1449.0
IND28A,1515000597290,1413.0
IND28A,1515004205194,1506.0
IND28A,1515007797909,1518.0
IND28A,1515011400432,1483.0
IND28A,1515015000855,1480.0
IND28A,1515018598210,1461.0
IND28A,1515022201688,1397.0
IND28A,1515025804636,1495.0
IND28A,1515029402752,1476.0
IND28A,1515032997975,1460.0
IND28A,1515036595650,1381.0
IND28A,1515040200933,1474.0
IND28A,1515043797603,1518.0
IND28A,1515047404437,1518.0
IND28A,1515050995917,1518.0
IND28A,1515054602265,1518.0
IND28A,1515058202716,1464.0
IND28A,1515061797922,1429.0
IND28A,1515065402338,1518.0
IND28A,1515069000741,1423.0
IND28A,1515072598571,1421.0
IND28A,1515076198701,1483.0
IND28A,1515079798303,1495.0
IND28A,1515083403133,1518.0
IND28A,1515086998383,1430.0
IND28A,1515090599920,1430.0
IND28A,1515094197710,1484.0
IND28A,1515097800351,1401.0
IND28A,1515101402398,1317.0
IND28A,1515104999086,1313.0
IND28A,1515108602948,1335.0
IND28A,1515112201187,1248.0
IND28A,1515115797690,1191.0
IND28A,1515119402917,1101.0
IND28A,1515123002783,1006.0
IND28A,1515126600461,907.0
IND28A,1515130205181,904.0
IND28A,1515133804092,847.0
IND28A,1515137405175,815.0
IND28A,1515140995929,805.0
IND28A,1515144598477,730.0
IND28A,1515148202645,755.0
IND28A,1515151800253,827.0
IND28A,1515155403821,831.0
IND28A,1515159004920,812.0
IND28A,1515162604187,808.0
IND28A,1515166205327,823.0
IND28A,1515169801482,873.0
IND28A,1515173404632,895.0
