id,time,vol,ph,solids,hardness,oil,bod
IND19B,1514658595980,503.0,5.0,41.0,12.0,6.0,8.0
IND19B,1514662200246,544.0,5.8,38.7,11.2,6.0,7.4
IND19B,1514665797556,542.0,6.2,35.3,7.0,6.0,3.3
IND19B,1514669404374,544.0,6.0,35.1,3.8,9.5,2.9
IND19B,1514673001979,491.0,5.8,31.6,2.3,10.0,1.0
IND19B,1514676600710,462.0,5.8,27.4,3.1,10.0,2.2
IND19B,1514680200203,544.0,5.8,22.6,2.0,9.2,4.3
IND19B,1514683800979,544.0,5.8,26.4,2.2,10.0,5.4
IND19B,1514687399672,515.0,6.2,24.5,2.1,9.6,1.0
IND19B,1514690996163,462.0,6.6,26.1,2.0,7.8,1.0
IND19B,1514694600737,462.0,6.4,25.9,2.0,6.0,1.0
IND19B,1514698202501,462.0,6.7,28.8,2.0,9.6,1.0
IND19B,1514701797550,462.0,6.8,26.0,2.0,6.0,1.0
IND19B,1514705404698,462.0,6.9,27.7,2.0,8.8,1.0
IND19B,1514709001098,462.0,6.7,26.0,6.1,6.0,1.0
IND19B,1514712600732,462.0,6.5,23.8,7.9,7.8,1.0
IND19B,1514716195963,462.0,6.5,23.1,12.4,6.8,1.0
IND19B,1514719798508,462.0,6.1,21.5,16.8,10.0,1.5
IND19B,1514723398957,462.0,5.8,23.0,16.1,7.9,1.8
IND19B,1514726997368,462.0,5.8,21.0,13.5,9.3,1.0
IND19B,1514730605118,538.0,6.0,25.9,14.8,7.3,6.0
IND19B,1514734199035,462.0,6.1,29.0,14.8,6.1,10.1
IND19B,1514737801507,464.0,5.8,34.0,17.4,6.0,10.5
IND19B,1514741398798,544.0,5.8,32.0,13.7,7.7,10.6
IND19B,1514744999417,462.0,5.8,36.7,15.4,8.5,9.2
IND19B,1514748596651,485.0,6.1,38.3,15.2,9.2,12.7
IND19B,1514752203911,462.0,6.3,36.8,14.2,7.1,7.9
IND19B,1514755798642,505.0,6.5,38.2,16.5,7.8,7.5
IND19B,1514759405248,544.0,6.3,38.4,11.8,6.0,6.6
IND19B,1514763002051,466.0,5.9,39.6,14.4,9.8,8.4
IND19B,1514766605174,544.0,6.1,44.1,14.2,10.0,3.9
IND19B,1514770200859,544.0,6.0,44.2,12.8,6.0,7.1
IND19B,1514773797385,466.0,6.4,41.8,16.0,6.0,5.1
IND19B,1514777401195,482.0,6.4,45.4,13.2,8.2,9.7
IND19B,1514781000350,508.0,6.0,48.7,17.8,10.0,9.5
IND19B,1514784600003,544.0,6.3,45.8,18.0,10.0,8.9
IND19B,1514788196811,470.0,6.0,44.4,22.3,10.0,13.0
IND19B,1514791802494,462.0,6.3,43.8,18.3,9.9,9.0
IND19B,1514795396816,462.0,6.4,47.4,22.2,6.0,12.9
IND19B,1514799000406,489.0,6.6,43.6,24.7,6.0,10.8
IND19B,1514802601041,511.0,6.8,47.1,22.6,10.0,8.5
IND19B,1514806198023,495.0,6.4,47.9,21.5,10.0,9.7
IND19B,1514809803471,544.0,6.9,47.5,17.3,6.1,6.2
