id,time,vol,ph,solids,hardness,oil,bod
IND7B,1514658595860,4940.0,6.0,33.0,18.0,9.0,4.0
IND7B,1514662196188,4886.0,5.8,35.9,22.9,7.9,3.6
IND7B,1514665798467,4820.0,5.8,33.2,25.7,10.0,4.5
IND7B,1514669398931,4771.0,5.8,33.3,26.3,8.5,2.0
IND7B,1514672998869,4820.0,5.8,35.5,24.8,8.3,5.4
IND7B,1514676595579,4771.0,5.8,34.0,24.2,7.0,2.0
IND7B,1514680198049,4783.0,5.8,33.1,19.3,7.0,2.0
IND7B,1514683799124,4783.0,6.0,36.6,21.9,7.0,2.0
IND7B,1514687396256,4881.0,5.9,40.4,24.2,7.0,3.0
IND7B,1514691004957,4914.0,6.3,40.7,21.7,9.0,2.0
IND7B,1514694600059,4879.0,5.9,45.4,21.6,10.0,2.0
IND7B,1514698199010,4814.0,6.0,43.2,24.6,9.3,6.5
IND7B,1514701803001,4911.0,6.1,46.2,25.4,7.0,11.0
IND7B,1514705399778,4848.0,5.8,43.6,22.1,9.7,6.1
IND7B,1514709001863,4923.0,5.8,44.5,21.3,10.0,8.0
IND7B,1514712602189,4947.0,5.8,40.5,21.5,10.0,4.4
IND7B,1514716197137,4896.0,6.1,40.5,19.7,7.0,4.8
IND7B,1514719800507,4985.0,6.5,38.5,18.3,9.3,2.7
IND7B,1514723400429,4976.0,6.8,35.2,21.0,10.0,2.0
IND7B,1514726998281,5019.0,6.6,35.0,22.9,8.8,2.0
IND7B,1514730595704,5017.0,7.0,37.2,22.4,8.1,2.0
IND7B,1514734204287,5101.0,6.8,41.3,20.6,7.0,2.0
IND7B,1514737804826,5109.0,6.5,43.9,22.4,7.0,2.0
IND7B,1514741396364,5102.0,6.4,40.9,18.5,10.0,4.4
IND7B,1514744999204,5109.0,6.1,38.8,18.1,10.0,8.9
IND7B,1514748604673,5109.0,5.8,42.6,16.2,10.0,13.0
IND7B,1514752205337,5109.0,5.9,38.8,16.2,10.0,8.4
IND7B,1514755801980,5109.0,5.8,35.6,13.6,8.1,10.9
IND7B,1514759397978,5025.0,6.2,34.7,15.2,10.0,6.1
IND7B,1514762998236,5109.0,6.2,38.7,14.8,7.8,7.0
IND7B,1514766598954,5109.0,6.1,36.7,12.5,7.0,10.0
IND7B,1514770199043,5109.0,6.3,33.1,16.5,7.0,5.1
IND7B,1514773799585,5049.0,6.7,29.3,15.1,8.9,9.9
IND7B,1514777404121,5035.0,6.2,29.1,18.6,10.0,12.5
IND7B,1514780998973,5109.0,6.6,28.0,21.5,7.0,8.6
IND7B,1514784598732,5109.0,6.5,28.0,26.4,10.0,13.0
IND7B,1514788202723,5109.0,6.8,28.0,23.3,10.0,13.0
