id,time,vol,ph,solids,hardness,oil,bod
IND52B,1514658604562,213.0,6.0,28.0,80.0,6.0,9.0
IND52B,1514662196410,148.0,5.8,27.2,75.7,7.5,9.9
IND52B,1514665799016,217.0,5.8,24.2,76.4,3.3,13.8
IND52B,1514669402258,214.0,5.8,23.7,74.5,3.4,13.1
IND52B,1514673003978,215.0,5.8,21.9,72.9,8.2,8.9
IND52B,1514676603838,224.0,5.8,19.5,76.1,9.6,12.7
IND52B,1514680204985,278.0,6.0,16.0,74.5,13.1,11.5
IND52B,1514683798167,278.0,6.0,16.0,71.5,8.3,11.6
IND52B,1514687397516,264.0,5.8,17.0,70.0,10.7,15.1
IND52B,1514690998084,183.0,5.8,16.0,68.3,5.8,19.7
IND52B,1514694601796,236.0,6.3,16.0,68.1,3.2,15.8
IND52B,1514698202557,201.0,6.4,16.8,70.4,2.0,12.2
IND52B,1514701804713,251.0,6.0,16.0,66.6,6.5,11.5
IND52B,1514705402076,240.0,6.0,16.7,67.2,10.4,16.0
IND52B,1514708997153,278.0,6.0,16.6,71.2,13.7,20.6
IND52B,1514712597548,278.0,5.8,16.0,74.8,10.6,16.5
IND52B,1514716196300,252.0,6.0,18.0,78.7,10.2,21.0
IND52B,1514719800677,169.0,5.9,22.2,78.5,5.2,21.0
IND52B,1514723396124,148.0,5.8,21.6,79.4,8.0,17.9
IND52B,1514726996031,206.0,5.8,19.6,79.5,10.5,17.6
IND52B,1514730600097,237.0,5.8,16.0,82.1,8.7,18.1
IND52B,1514734196466,264.0,5.8,16.0,81.5,7.6,16.0
IND52B,1514737804049,278.0,5.8,17.5,85.5,8.4,17.5
IND52B,1514741398880,278.0,5.8,19.3,82.3,9.8,17.8
IND52B,1514745000470,278.0,5.8,22.8,81.8,12.4,21.0
IND52B,1514748604905,278.0,6.1,19.6,80.7,9.6,16.7
IND52B,1514752205282,278.0,6.4,16.0,79.1,6.7,17.5
IND52B,1514755799245,208.0,6.2,16.0,75.5,7.9,13.9
IND52B,1514759401036,148.0,6.1,16.9,73.0,6.9,12.2
IND52B,1514763004176,199.0,6.5,20.2,75.0,8.6,11.1
IND52B,1514766595997,148.0,6.6,22.1,74.3,9.1,6.5
IND52B,1514770202567,213.0,6.6,23.9,76.7,9.1,6.0
