id,time,vol,ph,solids,hardness,oil,bod
IND125B,1514658604818,427.0,8.0,11.0,28.0,8.0,9.0
IND125B,1514662202551,516.0,8.3,12.3,31.5,8.4,8.0
IND125B,1514665798128,518.0,8.4,16.4,36.0,9.4,8.6
IND125B,1514669402708,518.0,8.1,11.9,37.9,13.8,9.1
IND125B,1514672999655,469.0,8.0,10.1,40.8,8.9,9.7
IND125B,1514676602333,396.0,7.6,14.6,41.2,7.2,8.0
IND125B,1514680197750,368.0,8.1,13.0,40.2,12.0,10.0
IND125B,1514683799036,443.0,7.7,13.2,40.5,16.0,11.0
IND125B,1514687403560,416.0,7.5,12.0,41.2,16.0,11.0
IND125B,1514691004659,495.0,7.9,7.9,42.8,15.2,8.0
IND125B,1514694596319,518.0,7.5,5.5,40.2,11.6,11.0
IND125B,1514698200598,518.0,7.3,9.8,43.9,12.2,11.0
IND125B,1514701800370,518.0,6.9,10.2,48.0,14.9,11.0
IND125B,1514705395666,518.0,6.9,13.6,45.7,16.0,11.0
IND125B,1514708995601,518.0,7.0,16.1,46.5,16.0,11.0
IND125B,1514712599722,518.0,7.0,15.4,49.1,16.0,11.0
IND125B,1514716205139,457.0,7.3,15.4,51.6,15.0,8.4
IND125B,1514719802898,464.0,7.5,13.5,50.0,11.8,10.7
IND125B,1514723402002,417.0,7.7,16.7,51.2,15.6,11.0
IND125B,1514727005012,369.0,7.2,17.8,53.0,16.0,10.0
IND125B,1514730602846,336.0,7.3,20.7,53.1,12.3,10.8
IND125B,1514734203407,370.0,7.2,16.1,49.3,9.3,9.8
IND125B,1514737801581,336.0,7.5,20.9,50.3,9.6,8.0
IND125B,1514741404542,367.0,8.0,25.4,49.3,11.0,10.0
IND125B,1514745003620,336.0,7.9,21.4,51.9,11.0,9.5
IND125B,1514748599382,336.0,7.9,23.1,53.3,15.0,11.0
IND125B,1514752204686,421.0,7.5,27.3,50.3,16.0,8.9
IND125B,1514755804840,493.0,7.6,22.6,54.4,16.0,10.7
IND125B,1514759398522,413.0,7.9,24.9,55.5,15.6,11.0
IND125B,1514763005238,478.0,8.1,20.8,56.8,13.5,8.0
IND125B,1514766604290,518.0,8.3,17.4,57.2,15.6,11.0
IND125B,1514770204002,518.0,8.5,17.7,57.8,16.0,11.0
IND125B,1514773801479,518.0,8.4,21.1,52.8,14.4,11.0
IND125B,1514777400305,505.0,8.8,24.4,54.4,16.0,8.0
IND125B,1514781001898,461.0,9.0,20.2,53.5,12.5,8.0
IND125B,1514784601502,438.0,8.9,23.6,54.2,12.4,11.0
IND125B,1514788205237,341.0,9.0,22.1,56.4,11.3,11.0
IND125B,1514791804122,417.0,9.4,17.5,53.8,6.9,8.0
IND125B,1514795398887,418.0,9.8,19.8,51.3,9.6,8.0
IND125B,1514799001153,367.0,9.6,24.2,52.7,10.6,11.0
IND125B,1514802595549,336.0,9.4,25.7,54.1,7.8,11.0
