id,time,vol,ph,solids,hardness,oil,bod
IND123B,1514658604244,722.0,6.0,76.0,13.0,4.0,0.0
IND123B,1514662199863,717.0,5.8,72.2,17.1,5.0,1.0
IND123B,1514665796074,730.0,6.2,67.2,16.9,5.0,0.2
IND123B,1514669397204,797.0,6.3,63.7,13.9,5.0,0.9
IND123B,1514672995894,705.0,6.0,66.3,12.1,2.7,0.2
IND123B,1514676597733,680.0,6.1,70.2,11.0,5.0,0.3
IND123B,1514680201284,627.0,5.8,74.7,6.2,5.0,1.0
IND123B,1514683797243,590.0,5.8,73.4,7.7,4.9,1.0
IND123B,1514687396756,543.0,5.8,74.7,8.8,5.0,0.2
IND123B,1514691003551,469.0,6.1,74.9,12.5,5.0,1.0
IND123B,1514694603243,506.0,6.3,75.9,11.3,5.0,1.0
IND123B,1514698197545,472.0,6.1,80.3,12.2,2.0,0.2
IND123B,1514701803420,472.0,6.3,82.3,15.8,2.0,1.0
IND123B,1514705403577,450.0,5.9,85.8,16.6,2.0,1.0
IND123B,1514708997862,370.0,6.4,85.8,16.0,2.0,1.0
IND123B,1514712597122,282.0,6.8,83.7,11.7,2.0,0.2
IND123B,1514716205405,297.0,6.5,83.8,7.0,2.0,0.2
IND123B,1514719795606,340.0,6.7,82.4,10.9,2.0,1.0
IND123B,1514723399201,433.0,7.0,84.4,14.6,2.0,0.2
IND123B,1514727003900,337.0,6.9,83.3,15.6,4.6,0.2
IND123B,1514730602860,259.0,7.1,83.1,19.1,5.0,1.0
IND123B,1514734197053,241.0,7.2,83.2,16.3,5.0,0.8
IND123B,1514737795705,142.0,6.9,81.3,13.7,5.0,0.2
IND123B,1514741400093,100.0,6.7,83.9,17.5,5.0,1.0
IND123B,1514745003967,148.0,7.0,82.8,16.0,5.0,0.2
IND123B,1514748599270,184.0,7.3,82.9,11.6,4.8,1.0
IND123B,1514752203212,228.0,7.1,81.8,6.8,2.9,1.0
IND123B,1514755798879,204.0,7.1,83.4,3.2,2.0,0.2
IND123B,1514759400926,147.0,6.8,81.3,2.0,5.0,1.0
IND123B,1514763001307,131.0,6.6,77.3,2.0,3.0,0.2
IND123B,1514766602348,217.0,6.8,76.0,2.0,2.0,1.0
IND123B,1514770198206,308.0,7.0,79.5,4.7,5.0,0.2
IND123B,1514773797170,374.0,6.5,80.6,9.5,2.0,1.0
IND123B,1514777398345,352.0,6.7,77.0,8.5,2.8,0.2
IND123B,1514780999739,371.0,7.2,81.3,12.9,2.0,0.2
IND123B,1514784600630,441.0,6.7,79.4,15.0,2.0,0.2
IND123B,1514788198039,443.0,6.6,74.4,15.1,3.3,0.2
IND123B,1514791802878,454.0,6.1,70.2,10.8,5.0,0.2
IND123B,1514795397501,522.0,6.2,73.8,14.5,2.0,0.2
IND123B,1514799003607,584.0,6.5,74.6,16.3,2.9,1.0
IND123B,1514802598620,628.0,6.7,69.9,18.8,4.3,1.0
IND123B,1514806199482,688.0,6.3,71.8,22.7,5.0,1.0
IND123B,1514809797674,747.0,6.4,71.0,26.4,5.0,0.2
IND123B,1514813398978,704.0,6.6,73.3,23.5,3.6,0.2
IND123B,1514816998911,791.0,7.1,68.4,23.6,5.0,0.2
IND123B,1514820595552,765.0,7.5,68.8,25.5,5.0,0.2
IND123B,1514824199211,846.0,8.0,65.7,24.4,4.2,1.0
IND123B,1514827800858,777.0,8.3,61.6,21.4,2.0,0.2
IND123B,1514831396739,712.0,8.1,60.2,21.6,2.0,1.0
IND123B,1514835001587,753.0,8.4,56.9,22.5,5.0,0.2
IND123B,1514838598714,773.0,8.0,56.9,25.0,5.0,0.2
IND123B,1514842205237,746.0,8.0,54.6,22.4,5.0,0.2
IND123B,1514845805419,694.0,8.3,54.0,20.7,3.3,0.9
IND123B,1514849404875,686.0,8.7,57.3,18.1,2.8,1.0
IND123B,1514853004868,717.0,8.7,60.1,13.2,4.1,1.0
IND123B,1514856605259,811.0,8.8,56.4,9.7,5.0,1.0
IND123B,1514860203277,755.0,8.7,57.8,8.0,5.0,0.2
IND123B,1514863802880,665.0,8.5,56.5,8.0,5.0,0.2
IND123B,1514867395767,677.0,8.9,57.7,7.8,3.1,0.2
IND123B,1514871000852,648.0,9.3,58.7,6.5,4.1,0.2
IND123B,1514874602642,679.0,9.6,56.2,4.6,5.0,0.2
IND123B,1514878200123,747.0,9.7,57.6,7.3,2.0,0.2
IND123B,1514881801542,779.0,9.8,54.3,2.8,3.4,0.2
IND123B,1514885401564,820.0,9.6,55.8,2.0,2.0,0.2
IND123B,1514888997490,804.0,9.7,54.6,2.0,5.0,0.2
IND123B,1514892601929,868.0,9.5,53.1,2.0,3.8,1.0
IND123B,1514896205010,769.0,9.7,51.6,3.4,5.0,0.2
IND123B,1514899795663,838.0,10.0,54.7,2.0,5.0,0.2
IND123B,1514903405386,756.0,10.0,58.0,2.0,5.0,0.2
IND123B,1514907004953,779.0,9.5,56.6,2.0,2.0,1.0
IND123B,1514910604001,709.0,9.1,60.6,2.0,3.4,1.0
IND123B,1514914204766,629.0,8.9,64.2,2.4,4.5,1.0
IND123B,1514917798344,628.0,9.3,68.5,4.9,5.0,1.0
IND123B,1514921397051,703.0,9.7,72.1,6.5,5.0,0.2
IND123B,1514925003737,650.0,10.0,69.5,10.6,5.0,1.0
IND123B,1514928600362,733.0,10.0,72.6,9.1,5.0,1.0
IND123B,1514932204491,747.0,9.7,72.3,11.5,3.5,1.0
IND123B,1514935803361,751.0,9.4,76.4,15.8,3.6,0.2
IND123B,1514939396834,689.0,9.1,78.8,20.5,2.0,1.0
IND123B,1514942999302,606.0,9.0,76.1,17.9,2.0,0.2
IND123B,1514946595461,677.0,9.4,75.8,18.2,5.0,0.8
IND123B,1514950200319,672.0,9.5,72.1,19.0,4.7,0.7
IND123B,1514953802953,760.0,9.7,74.7,23.9,4.1,1.0
