id,time,vol,ph,solids,hardness,oil,bod
IND23B,1514658604961,4794.0,8.0,9.0,51.0,0.0,0.0
IND23B,1514662197255,4869.0,7.7,7.5,46.4,0.8,1.2
IND23B,1514665798389,4888.0,7.7,12.4,41.5,1.2,5.4
IND23B,1514669397362,4947.0,8.1,12.7,39.2,1.5,3.5
IND23B,1514672998485,5013.0,8.1,13.2,38.4,0.0,1.5
IND23B,1514676599888,5042.0,8.5,14.8,39.4,1.3,2.8
IND23B,1514680204184,5099.0,9.0,18.5,40.5,1.1,7.0
IND23B,1514683802564,5175.0,9.4,17.6,42.7,2.0,7.0
IND23B,1514687397043,5177.0,9.5,20.0,45.8,2.0,4.1
IND23B,1514690996611,5097.0,9.0,16.3,42.9,0.0,6.1
IND23B,1514694600046,5124.0,9.4,19.2,40.4,1.7,2.8
IND23B,1514698203356,5132.0,9.0,23.2,39.7,2.0,1.4
IND23B,1514701795948,5199.0,8.6,25.2,39.7,2.0,6.2
IND23B,1514705402662,5223.0,8.9,20.4,39.5,2.0,3.9
IND23B,1514709001959,5205.0,8.7,20.9,40.8,0.0,7.0
IND23B,1514712597157,5114.0,8.6,24.9,39.2,2.0,7.0
IND23B,1514716196263,5173.0,8.4,29.7,39.2,0.0,3.5
IND23B,1514719797125,5265.0,8.3,32.2,42.1,2.0,6.0
IND23B,1514723404754,5218.0,8.1,36.4,41.5,2.0,1.3
IND23B,1514727002648,5257.0,8.6,31.6,39.0,2.0,0.5
IND23B,1514730599743,5183.0,8.7,35.3,40.8,0.0,4.8
IND23B,1514734197356,5226.0,8.9,38.3,43.2,0.0,6.0
IND23B,1514737803444,5133.0,8.9,42.6,42.7,1.3,7.0
IND23B,1514741396964,5207.0,9.3,42.2,42.3,0.0,7.0
IND23B,1514745002959,5165.0,9.2,46.1,43.2,2.0,2.1
IND23B,1514748598504,5155.0,8.8,42.6,41.2,2.0,0.3
IND23B,1514752199329,5222.0,8.4,43.7,43.7,0.0,0.2
IND23B,1514755800744,5246.0,8.5,38.8,43.2,0.7,0.9
IND23B,1514759402758,5257.0,8.4,40.7,47.4,2.0,4.4
IND23B,1514763004747,5317.0,8.2,40.2,50.1,2.0,7.0
IND23B,1514766602000,5217.0,8.6,44.2,51.9,0.8,2.4
IND23B,1514770200613,5186.0,8.8,42.4,50.8,1.4,0.3
IND23B,1514773797282,5185.0,8.9,43.9,48.6,0.5,0.2
