id,time,vol,ph,solids,hardness,oil,bod
IND110B,1514658595904,3280.0,6.0,19.0,84.0,9.0,8.0
IND110B,1514662199138,3322.0,6.1,18.6,81.1,5.0,4.0
IND110B,1514665803737,3268.0,5.8,20.6,85.9,5.0,6.4
IND110B,1514669400176,3227.0,6.2,21.3,90.3,9.2,11.1
IND110B,1514673003708,3262.0,5.8,21.3,88.3,12.0,8.8
IND110B,1514676601809,3286.0,6.1,22.4,87.9,11.0,10.7
IND110B,1514680205076,3240.0,5.8,18.2,86.9,8.2,15.6
IND110B,1514683803011,3274.0,5.8,16.5,86.7,11.4,15.3
IND110B,1514687398167,3291.0,5.8,17.6,83.1,12.0,13.0
IND110B,1514690996702,3295.0,5.8,17.7,78.5,9.1,15.6
IND110B,1514694596912,3342.0,6.2,20.2,78.0,5.5,15.6
IND110B,1514698201779,3243.0,6.2,22.8,76.3,5.0,16.8
IND110B,1514701799722,3206.0,6.2,19.9,78.1,5.0,20.4
IND110B,1514705403058,3138.0,6.7,15.4,76.4,5.0,15.7
IND110B,1514708997351,3219.0,7.0,16.5,75.0,5.0,14.7
IND110B,1514712597683,3159.0,7.1,16.5,79.8,9.4,13.0
IND110B,1514716198767,3179.0,7.2,16.7,78.6,11.9,12.9
IND110B,1514719799653,3177.0,7.3,19.3,80.7,12.0,16.7
IND110B,1514723396677,3158.0,7.0,23.1,82.6,12.0,17.5
IND110B,1514726998627,3213.0,7.4,19.2,86.0,12.0,18.1
IND110B,1514730596980,3232.0,7.0,20.6,85.0,12.0,21.8
IND110B,1514734200915,3251.0,7.0,24.6,80.6,9.4,18.4
IND110B,1514737803577,3307.0,7.1,25.1,81.7,9.9,13.7
IND110B,1514741399451,3244.0,7.0,23.4,83.6,10.6,12.0
IND110B,1514744996281,3186.0,6.9,21.1,86.5,7.0,10.9
IND110B,1514748601692,3229.0,7.0,18.3,88.2,5.0,9.7
IND110B,1514752197538,3173.0,7.5,18.1,83.6,7.6,8.6
IND110B,1514755803487,3131.0,7.7,19.9,84.5,5.2,12.7
IND110B,1514759401822,3218.0,8.1,19.4,82.5,5.0,17.4
IND110B,1514762997341,3167.0,7.7,21.7,85.9,10.0,16.6
IND110B,1514766602803,3259.0,7.5,22.0,83.3,10.5,17.4
IND110B,1514770202553,3255.0,7.3,21.0,79.7,7.9,14.5
IND110B,1514773800936,3169.0,6.9,20.7,84.5,7.9,10.9
IND110B,1514777398458,3101.0,6.8,23.8,89.4,6.0,8.7
IND110B,1514781003553,3154.0,6.5,26.4,87.7,8.9,13.3
IND110B,1514784596901,3197.0,6.9,29.4,89.1,6.4,10.3
IND110B,1514788204715,3269.0,6.4,27.3,90.2,7.0,15.3
IND110B,1514791797318,3236.0,6.5,28.5,86.9,11.4,14.0
IND110B,1514795397905,3273.0,6.9,29.6,86.2,10.6,10.6
IND110B,1514799003661,3260.0,6.5,28.8,87.5,8.2,14.3
IND110B,1514802599118,3302.0,6.0,26.6,86.4,11.7,12.0
IND110B,1514806195622,3341.0,5.8,28.5,85.5,12.0,11.0
IND110B,1514809797805,3416.0,5.8,28.2,83.8,8.3,12.7
IND110B,1514813396258,3498.0,6.1,29.8,86.3,8.1,8.5
IND110B,1514816999467,3520.0,6.2,27.4,86.8,12.0,11.4
IND110B,1514820605091,3453.0,6.6,22.7,82.9,9.7,16.3
IND110B,1514824202126,3383.0,6.4,19.1,86.3,12.0,20.8
IND110B,1514827798133,3416.0,6.4,21.1,90.7,11.6,18.4
IND110B,1514831397326,3404.0,6.2,25.4,94.6,9.7,14.2
IND110B,1514834998583,3480.0,5.8,22.5,93.7,12.0,12.9
IND110B,1514838600960,3542.0,5.8,18.2,93.3,8.0,11.2
IND110B,1514842204407,3442.0,6.0,22.7,93.0,7.2,14.5
IND110B,1514845803379,3482.0,5.8,19.3,90.8,5.0,16.7
IND110B,1514849398797,3580.0,5.8,16.8,89.9,5.3,21.1
IND110B,1514852998147,3581.0,5.8,16.7,86.0,5.0,18.0
IND110B,1514856605071,3632.0,5.9,15.1,82.8,6.1,20.8
