id,time,vol,ph,solids,hardness,oil,bod
IND35B,1514658604171,251.0,8.0,22.0,39.0,2.0,3.0
IND35B,1514662196605,207.0,7.8,23.2,39.8,1.0,5.7
IND35B,1514665801940,149.0,7.9,24.2,35.7,1.3,5.4
IND35B,1514669399584,105.0,8.3,23.3,37.0,0.3,7.0
IND35B,1514673004461,105.0,8.1,24.5,34.6,2.0,7.0
IND35B,1514676602618,105.0,8.0,27.5,34.8,0.0,7.0
IND35B,1514680204895,108.0,8.3,27.5,35.8,4.2,5.3
IND35B,1514683798699,105.0,8.1,28.7,33.2,5.0,7.0
IND35B,1514687399929,193.0,8.2,24.1,28.7,5.0,5.8
IND35B,1514691002513,215.0,8.2,22.1,28.7,2.7,6.9
IND35B,1514694601081,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514698204718,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514701799123,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514705397848,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514708995630,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514712598240,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514716198127,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514719800665,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514723399118,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514727003401,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514730598822,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514734197933,248.0,7.4,34.6,17.4,2.0,2.0
IND35B,1514737803641,151.0,7.8,34.6,22.0,1.2,2.4
IND35B,1514741398118,151.0,8.0,39.1,19.0,3.4,5.5
IND35B,1514745001873,175.0,7.7,36.0,20.6,3.0,4.2
IND35B,1514748605073,206.0,8.0,37.9,18.7,2.0,5.8
IND35B,1514752201154,292.0,7.5,39.0,22.0,3.6,7.0
IND35B,1514755796947,295.0,7.1,41.8,19.2,5.0,7.0
IND35B,1514759401708,332.0,7.0,43.1,19.7,1.3,7.0
IND35B,1514762996755,290.0,6.7,45.8,17.5,5.0,7.0
IND35B,1514766600542,264.0,7.1,49.4,20.3,5.0,6.6
IND35B,1514770196304,174.0,6.9,45.4,18.4,1.9,7.0
IND35B,1514773805094,229.0,6.8,46.8,23.1,0.0,4.0
IND35B,1514777404035,231.0,6.8,44.2,27.9,4.6,2.0
IND35B,1514780999156,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514784595647,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514788196589,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514791796563,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514795403052,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514799001026,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514802602980,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514806200297,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514809799010,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514813396478,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514816998702,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514820599578,303.0,7.7,34.1,40.1,3.4,7.0
IND35B,1514824203697,380.0,7.3,38.9,41.9,0.0,3.7
IND35B,1514827796188,397.0,7.5,38.8,42.0,2.8,7.0
IND35B,1514831403489,396.0,7.8,42.1,40.5,5.0,6.5
IND35B,1514834998894,397.0,8.1,46.9,41.3,3.9,7.0
IND35B,1514838599706,396.0,7.9,48.5,41.0,1.2,4.2
IND35B,1514842200005,383.0,7.9,48.5,40.7,0.1,7.0
IND35B,1514845800662,378.0,8.3,48.9,37.0,0.5,6.6
IND35B,1514849400976,348.0,8.3,48.6,33.3,0.0,2.0
IND35B,1514853002108,397.0,7.9,46.1,28.8,0.0,6.3
IND35B,1514856604851,397.0,7.9,45.8,29.3,0.6,7.0
IND35B,1514860195590,307.0,7.4,42.3,32.6,2.5,7.0
IND35B,1514863798444,339.0,7.3,42.0,30.4,1.5,7.0
IND35B,1514867396475,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514870998884,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514874598748,0.0,0.0,0.0,0.0,0.0,0.0
IND35B,1514878197089,0.0,0.0,0.0,0.0,0.0,0.0
